plataforma,dispositivo,impressoes,cliques,custo,conversoes,sessoes,usuarios,ctr
Google Ads,MOBILE,568,49,22.718046,0.0,,,8.626760563380282
Google Ads,MOBILE,222,22,13.052645,0.0,,,9.90990990990991
Google Ads,MOBILE,13195,671,56.603387,564.0,,,5.085259568018189
Google Ads,MOBILE,126,0,1.2445,0.0,,,0.0
Google Ads,MOBILE,12485,28,69.939538,20.0,,,0.22426912294753704
Google Ads,MOBILE,1220,106,78.201193,57.0,,,8.688524590163935
Google Ads,MOBILE,4269,33,35.121571,180.0,,,0.7730147575544624
Google Ads,MOBILE,2112,529,89.731279,174.0,,,25.047348484848484
Google Ads,MOBILE,1698,319,29.986072,64.0,,,18.78680800942285
Google Ads,MOBILE,6491,1741,187.701189,199.0,,,26.821753196733937
Google Ads,MOBILE,2276,971,17.519336,119.0,,,42.66256590509666
Google Ads,MOBILE,1398,213,53.527065,92.0,,,15.236051502145923
Google Ads,MOBILE,2877,780,17.313422,93.0,,,27.111574556830032
Google Ads,MOBILE,169,24,11.60703,0.0,,,14.201183431952662
Google Ads,MOBILE,264,24,11.093825,0.0,,,9.090909090909092
Google Ads,MOBILE,539,42,21.173501,1.0,,,7.792207792207792
Google Ads,MOBILE,126,15,11.925644,0.0,,,11.904761904761903
Google Ads,MOBILE,924,52,20.954597,1.0,,,5.627705627705628
Google Ads,MOBILE,155,11,9.649891,0.0,,,7.096774193548387
Google Ads,MOBILE,12279,719,47.94743,322.0,,,5.855525694274778
Google Ads,MOBILE,174,1,2.014219,0.0,,,0.5747126436781609
Google Ads,MOBILE,13504,27,71.1362,10.0,,,0.19994075829383884
Google Ads,MOBILE,1070,79,55.380337,24.0,,,7.383177570093458
Google Ads,MOBILE,4537,35,16.852786,138.0,,,0.7714348688560723
Google Ads,MOBILE,1939,448,75.057873,213.0,,,23.104693140794225
Google Ads,MOBILE,953,187,16.115858,60.0,,,19.62224554039874
Google Ads,MOBILE,2119,571,53.954156,61.0,,,26.946672958942898
Google Ads,MOBILE,1858,889,15.116115,45.0,,,47.847147470398276
Google Ads,MOBILE,708,117,26.484562,69.0,,,16.52542372881356
Google Ads,MOBILE,2366,448,15.001141,138.0,,,18.93491124260355
Google Ads,MOBILE,220,25,11.098406,0.0,,,11.363636363636363
Google Ads,MOBILE,133,14,9.602221,0.0,,,10.526315789473683
Google Ads,MOBILE,625,36,18.792946,0.0,,,5.76
Google Ads,MOBILE,122,15,9.498597,0.0,,,12.295081967213115
Google Ads,MOBILE,439,30,17.133898,1.0,,,6.83371298405467
Google Ads,MOBILE,135,16,10.48345,0.0,,,11.851851851851853
Google Ads,MOBILE,6496,307,23.741343,144.0,,,4.725985221674877
Google Ads,MOBILE,158,0,1.994777,0.0,,,0.0
Google Ads,MOBILE,15105,24,70.707407,11.0,,,0.15888778550148958
Google Ads,MOBILE,642,56,35.889545,14.0,,,8.722741433021806
Google Ads,MOBILE,2829,6,6.938487,54.0,,,0.2120890774125133
Google Ads,MOBILE,5784,83,84.837218,384.0,,,1.4349930843706777
Google Ads,MOBILE,4471,112,75.902467,191.0,,,2.50503243122344
Google Ads,MOBILE,2623,16,48.276541,139.0,,,0.6099885627144491
Google Ads,MOBILE,5094,30,76.07904,247.0,,,0.5889281507656066
Google Ads,MOBILE,13,3,2.16,0.0,,,23.076923076923077
Google Ads,MOBILE,21,3,2.864911,1.0,,,14.285714285714285
Google Ads,MOBILE,3766,43,64.854265,153.0,,,1.1417950079660117
Google Ads,MOBILE,26,1,1.987235,2.0,,,3.8461538461538463
Google Ads,MOBILE,8620,46,79.790932,153.0,,,0.5336426914153133
Google Ads,MOBILE,1,0,0.0,0.0,,,0.0
Google Ads,MOBILE,1717,404,71.549394,196.0,,,23.52941176470588
Google Ads,MOBILE,994,220,17.921743,62.0,,,22.132796780684107
Google Ads,MOBILE,2246,592,57.058831,53.0,,,26.357969723953694
Google Ads,MOBILE,1391,409,9.46465,52.0,,,29.403306973400433
Google Ads,MOBILE,563,91,19.967892,71.0,,,16.163410301953817
Google Ads,MOBILE,2032,334,11.553285,82.0,,,16.437007874015748
Google Ads,MOBILE,188,17,9.607781,0.0,,,9.042553191489363
Google Ads,MOBILE,143,17,10.80518,0.0,,,11.888111888111888
Google Ads,MOBILE,422,38,19.302649,0.0,,,9.004739336492891
Google Ads,MOBILE,129,34,9.403143,0.0,,,26.356589147286826
Google Ads,MOBILE,399,46,19.75077,0.0,,,11.528822055137844
Google Ads,MOBILE,176,20,10.999783,0.0,,,11.363636363636363
Google Ads,MOBILE,4587,254,36.626917,63.0,,,5.537388271201221
Google Ads,MOBILE,184,0,2.101385,0.0,,,0.0
Google Ads,MOBILE,15525,38,70.876166,7.0,,,0.24476650563607086
Google Ads,MOBILE,883,77,75.459767,36.0,,,8.720271800679502
Google Ads,MOBILE,3209,10,9.109414,20.0,,,0.3116235587410408
Google Ads,MOBILE,9471,114,83.901095,462.0,,,1.2036743744060818
Google Ads,MOBILE,5826,44,81.582215,205.0,,,0.7552351527634741
Google Ads,MOBILE,3167,20,81.998226,88.0,,,0.6315124723713293
Google Ads,MOBILE,5217,20,66.926922,148.0,,,0.3833620854897451
Google Ads,MOBILE,614,84,72.469565,58.0,,,13.680781758957655
Google Ads,MOBILE,339,35,76.21791,18.0,,,10.32448377581121
Google Ads,MOBILE,520,42,73.105478,13.0,,,8.076923076923077
Google Ads,MOBILE,5823,27,83.77488,116.0,,,0.46367851622874806
Google Ads,MOBILE,194,13,26.435978,6.0,,,6.701030927835052
Google Ads,MOBILE,647,58,96.409803,32.0,,,8.964451313755797
Google Ads,MOBILE,12622,35,80.02662,155.0,,,0.27729361432419586
Google Ads,MOBILE,82,9,15.504952,7.0,,,10.975609756097562
Google Ads,MOBILE,1519,281,62.782774,49.0,,,18.4990125082291
Google Ads,MOBILE,674,144,11.675463,9.0,,,21.364985163204746
Google Ads,MOBILE,2311,615,68.396361,41.0,,,26.61185633924708
Google Ads,MOBILE,1227,384,9.521058,28.0,,,31.295843520782395
Google Ads,MOBILE,617,76,27.612208,19.0,,,12.317666126418152
Google Ads,MOBILE,1559,307,10.621413,25.0,,,19.692110327132777
Google Ads,MOBILE,103,14,9.852413,0.0,,,13.592233009708737
Google Ads,MOBILE,153,20,10.407749,0.0,,,13.071895424836603
Google Ads,MOBILE,192,22,19.300033,0.0,,,11.458333333333332
Google Ads,MOBILE,132,24,9.284741,0.0,,,18.181818181818183
Google Ads,MOBILE,310,43,19.735362,0.0,,,13.870967741935484
Google Ads,MOBILE,258,25,9.466126,0.0,,,9.689922480620156
Google Ads,MOBILE,7156,229,53.814366,7.0,,,3.2001117942984907
Google Ads,MOBILE,519,0,6.180932,0.0,,,0.0
Google Ads,MOBILE,13756,25,75.006684,0.0,,,0.18173887758069204
Google Ads,MOBILE,547,54,45.032053,10.0,,,9.87202925045704
Google Ads,MOBILE,4219,10,9.746952,1.0,,,0.23702299123014933
Google Ads,MOBILE,9764,58,83.320661,13.0,,,0.594018844735764
Google Ads,MOBILE,5687,53,82.738693,29.0,,,0.931950061543872
Google Ads,MOBILE,3196,32,83.30418,15.0,,,1.0012515644555695
Google Ads,MOBILE,5704,38,83.261952,9.0,,,0.6661991584852734
Google Ads,MOBILE,1126,96,65.561547,36.0,,,8.52575488454707
Google Ads,MOBILE,384,38,104.771081,9.0,,,9.895833333333332
Google Ads,MOBILE,613,52,103.819024,16.0,,,8.482871125611746
Google Ads,MOBILE,5906,54,85.339572,18.0,,,0.9143244158482898
Google Ads,MOBILE,1149,91,87.683937,15.0,,,7.919930374238468
Google Ads,MOBILE,487,44,98.156116,14.0,,,9.034907597535934
Google Ads,MOBILE,11200,36,81.062089,12.0,,,0.3214285714285714
Google Ads,MOBILE,177,15,15.363378,2.0,,,8.47457627118644
Google Ads,MOBILE,1615,382,60.479302,1.0,,,23.653250773993808
Google Ads,MOBILE,898,188,16.386588,0.0,,,20.93541202672606
Google Ads,MOBILE,1964,516,53.096872,0.0,,,26.272912423625254
Google Ads,MOBILE,1323,439,19.898275,1.0,,,33.18216175359032
Google Ads,MOBILE,700,75,23.707016,1.0,,,10.714285714285714
Google Ads,MOBILE,1806,312,12.126513,0.0,,,17.275747508305646
Google Ads,MOBILE,185,21,10.123553,0.0,,,11.351351351351353
Google Ads,MOBILE,139,17,10.144628,0.0,,,12.23021582733813
Google Ads,MOBILE,320,29,20.891705,0.0,,,9.0625
Google Ads,MOBILE,151,28,10.224433,0.0,,,18.543046357615893
Google Ads,MOBILE,383,40,19.904569,0.0,,,10.443864229765012
Google Ads,MOBILE,309,22,9.566046,0.0,,,7.119741100323624
Google Ads,MOBILE,6485,220,50.03216,0.0,,,3.3924441017733233
Google Ads,MOBILE,13852,55,112.252009,0.0,,,0.3970545769563962
Google Ads,MOBILE,13032,28,71.795542,0.0,,,0.21485573971761818
Google Ads,MOBILE,653,71,66.449355,0.0,,,10.872894333843798
Google Ads,MOBILE,4109,2,8.519495,0.0,,,0.04867364322219518
Google Ads,MOBILE,9962,104,83.801284,0.0,,,1.0439670748845613
Google Ads,MOBILE,6113,51,82.600591,0.0,,,0.8342875838377228
Google Ads,MOBILE,4218,27,81.81172,0.0,,,0.6401137980085349
Google Ads,MOBILE,6053,35,83.885796,0.0,,,0.5782256732198909
Google Ads,MOBILE,1426,181,116.304354,1.0,,,12.692847124824686
Google Ads,MOBILE,397,48,98.294147,0.0,,,12.090680100755668
Google Ads,MOBILE,430,45,106.353144,0.0,,,10.465116279069768
Google Ads,MOBILE,5872,45,78.81994,1.0,,,0.7663487738419619
Google Ads,MOBILE,815,85,120.610199,0.0,,,10.429447852760736
Google Ads,MOBILE,1056,58,95.137408,0.0,,,5.492424242424242
Google Ads,MOBILE,12674,42,80.882642,0.0,,,0.331387091683762
Google Ads,MOBILE,366,32,53.156605,0.0,,,8.743169398907105
Google Ads,TABLET,8,1,0.34671,0.0,,,12.5
Google Ads,TABLET,5,0,0.0,0.0,,,0.0
Google Ads,TABLET,5,2,1.009159,0.0,,,40.0
Google Ads,TABLET,5,1,0.404072,1.0,,,20.0
Google Ads,TABLET,12,2,0.523152,1.0,,,16.666666666666664
Google Ads,TABLET,11,0,0.0,0.0,,,0.0
Google Ads,TABLET,1,0,0.0,0.0,,,0.0
Google Ads,TABLET,1,0,0.0,0.0,,,0.0
Google Ads,TABLET,64,0,0.131928,4.0,,,0.0
Google Ads,TABLET,198,1,0.5628,2.0,,,0.5050505050505051
Google Ads,TABLET,302,1,0.536181,10.0,,,0.33112582781456956
Google Ads,TABLET,82,0,0.215011,1.0,,,0.0
Google Ads,TABLET,162,0,0.486868,0.0,,,0.0
Google Ads,TABLET,3,0,0.0,0.0,,,0.0
Google Ads,TABLET,1,0,0.0,0.0,,,0.0
Google Ads,TABLET,458,1,0.926186,5.0,,,0.21834061135371177
Google Ads,TABLET,86,0,0.290876,0.0,,,0.0
Google Ads,TABLET,112,1,0.286316,0.0,,,0.8928571428571428
Google Ads,TABLET,151,0,0.390397,0.0,,,0.0
Google Ads,TABLET,1,0,0.000915,0.0,,,0.0
Google Ads,TABLET,2,0,0.00349,0.0,,,0.0
Google Ads,TABLET,2,1,0.003988,0.0,,,50.0
Google Ads,TABLET,3,0,0.0,0.0,,,0.0
Google Ads,TABLET,104,0,0.14922,1.0,,,0.0
Google Ads,TABLET,148,0,0.355921,2.0,,,0.0
Google Ads,TABLET,115,0,0.282217,0.0,,,0.0
Google Ads,TABLET,2,0,0.0,0.0,,,0.0
Google Ads,TABLET,101,0,0.331168,6.0,,,0.0
Google Ads,TABLET,1,0,0.0,0.0,,,0.0
Google Ads,TABLET,73,0,0.223791,0.0,,,0.0
Google Ads,TABLET,1,0,0.000844,0.0,,,0.0
Google Ads,TABLET,6,1,0.149375,1.0,,,16.666666666666664
Google Ads,TABLET,2,0,0.0,0.0,,,0.0
Google Ads,TABLET,5,0,0.004227,0.0,,,0.0
Google Ads,TABLET,10,1,0.033874,0.0,,,10.0
Google Ads,TABLET,5,1,0.024329,1.0,,,20.0
Google Ads,TABLET,13,1,0.003015,0.0,,,7.6923076923076925
Google Ads,TABLET,1,0,0.0,0.0,,,0.0
Google Ads,TABLET,149,2,0.299398,3.0,,,1.342281879194631
Google Ads,TABLET,182,1,0.522977,6.0,,,0.5494505494505495
Google Ads,TABLET,421,2,0.809621,5.0,,,0.4750593824228029
Google Ads,TABLET,72,0,0.177937,0.0,,,0.0
Google Ads,TABLET,221,0,0.498179,1.0,,,0.0
Google Ads,TABLET,677,0,1.451591,4.0,,,0.0
Google Ads,TABLET,99,0,0.289528,0.0,,,0.0
Google Ads,TABLET,138,0,0.345742,0.0,,,0.0
Google Ads,TABLET,157,0,0.378082,0.0,,,0.0
Google Ads,TABLET,1,0,0.0,0.0,,,0.0
Google Ads,TABLET,7,0,0.008678,0.0,,,0.0
Google Ads,TABLET,2,0,0.001706,0.0,,,0.0
Google Ads,TABLET,5,0,0.004492,0.0,,,0.0
Google Ads,TABLET,4,0,0.000829,0.0,,,0.0
Google Ads,TABLET,3,0,0.012392,0.0,,,0.0
Google Ads,TABLET,125,0,0.192809,1.0,,,0.0
Google Ads,TABLET,262,0,0.579276,3.0,,,0.0
Google Ads,TABLET,142,1,0.380054,0.0,,,0.7042253521126761
Google Ads,TABLET,12,1,0.040838,0.0,,,8.333333333333332
Google Ads,TABLET,167,0,0.549142,4.0,,,0.0
Google Ads,TABLET,2,0,0.007688,0.0,,,0.0
Google Ads,TABLET,103,0,0.270223,0.0,,,0.0
Google Ads,TABLET,1,0,0.0,0.0,,,0.0
Google Ads,TABLET,14,0,0.00143,0.0,,,0.0
Google Ads,TABLET,2,0,0.0,0.0,,,0.0
Google Ads,TABLET,9,1,0.459947,1.0,,,11.11111111111111
Google Ads,TABLET,4,0,0.0,0.0,,,0.0
Google Ads,TABLET,6,0,0.0,0.0,,,0.0
Google Ads,TABLET,8,1,0.519947,0.0,,,12.5
Google Ads,TABLET,3,0,0.0,0.0,,,0.0
Google Ads,TABLET,1,0,0.0,0.0,,,0.0
Google Ads,TABLET,116,0,0.173479,3.0,,,0.0
Google Ads,TABLET,137,0,0.348412,6.0,,,0.0
Google Ads,TABLET,404,0,0.683256,5.0,,,0.0
Google Ads,TABLET,100,0,0.238433,0.0,,,0.0
Google Ads,TABLET,191,0,0.388122,0.0,,,0.0
Google Ads,TABLET,628,4,1.215109,7.0,,,0.6369426751592357
Google Ads,TABLET,123,1,0.389768,0.0,,,0.8130081300813009
Google Ads,TABLET,119,0,0.297981,0.0,,,0.0
Google Ads,TABLET,204,0,0.585511,0.0,,,0.0
Google Ads,TABLET,8,0,0.033354,0.0,,,0.0
Google Ads,TABLET,8,0,0.013497,0.0,,,0.0
Google Ads,TABLET,4,0,0.000533,0.0,,,0.0
Google Ads,TABLET,1,0,0.0,0.0,,,0.0
Google Ads,TABLET,1,0,0.0,0.0,,,0.0
Google Ads,TABLET,199,0,0.30702,3.0,,,0.0
Google Ads,TABLET,575,0,1.276655,20.0,,,0.0
Google Ads,TABLET,114,1,0.32501,0.0,,,0.8771929824561403
Google Ads,TABLET,2,0,0.002627,0.0,,,0.0
Google Ads,TABLET,118,0,0.358544,1.0,,,0.0
Google Ads,TABLET,149,1,0.420335,0.0,,,0.6711409395973155
Google Ads,TABLET,1,0,0.0,0.0,,,0.0
Google Ads,TABLET,1,0,0.002303,0.0,,,0.0
Google Ads,TABLET,3,0,0.0,0.0,,,0.0
Google Ads,TABLET,3,1,1.239641,0.0,,,33.33333333333333
Google Ads,TABLET,1,1,0.665503,0.0,,,100.0
Google Ads,TABLET,20,1,0.326812,1.0,,,5.0
Google Ads,TABLET,7,0,0.0,0.0,,,0.0
Google Ads,TABLET,8,0,0.007763,0.0,,,0.0
Google Ads,TABLET,2,1,0.11,1.0,,,50.0
Google Ads,TABLET,3,0,0.0,0.0,,,0.0
Google Ads,TABLET,96,0,0.164517,0.0,,,0.0
Google Ads,TABLET,168,1,0.461507,9.0,,,0.5952380952380952
Google Ads,TABLET,200,0,0.263142,6.0,,,0.0
Google Ads,TABLET,124,0,0.269775,1.0,,,0.0
Google Ads,TABLET,207,0,0.505433,2.0,,,0.0
Google Ads,TABLET,1,0,0.0,0.0,,,0.0
Google Ads,TABLET,1,0,0.0,0.0,,,0.0
Google Ads,TABLET,417,3,0.716256,7.0,,,0.7194244604316548
Google Ads,TABLET,76,1,0.249436,0.0,,,1.3157894736842104
Google Ads,TABLET,138,1,0.354623,0.0,,,0.7246376811594203
Google Ads,TABLET,135,2,0.32029,0.0,,,1.4814814814814816
Google Ads,TABLET,1,0,0.0,0.0,,,0.0
Google Ads,TABLET,6,0,0.00599,0.0,,,0.0
Google Ads,TABLET,1,0,0.0,0.0,,,0.0
Google Ads,TABLET,1,0,0.000857,0.0,,,0.0
Google Ads,TABLET,3,0,0.001767,0.0,,,0.0
Google Ads,TABLET,130,0,0.162386,1.0,,,0.0
Google Ads,TABLET,305,1,0.548159,18.0,,,0.32786885245901637
Google Ads,TABLET,89,0,0.27362,0.0,,,0.0
Google Ads,TABLET,5,0,0.007377,0.0,,,0.0
Google Ads,TABLET,151,0,0.558929,0.0,,,0.0
Google Ads,TABLET,2,0,0.005739,0.0,,,0.0
Google Ads,TABLET,15,1,0.015339,0.0,,,6.666666666666667
Google Ads,TABLET,9,0,0.0,0.0,,,0.0
Google Ads,TABLET,14,1,0.048321,0.0,,,7.142857142857142
Google Ads,TABLET,9,0,0.0,0.0,,,0.0
Google Ads,TABLET,11,0,0.0,0.0,,,0.0
Google Ads,TABLET,4,0,0.0,0.0,,,0.0
Google Ads,TABLET,12,1,0.322287,0.0,,,8.333333333333332
Google Ads,TABLET,3,0,0.0,0.0,,,0.0
Google Ads,TABLET,125,1,0.242354,0.0,,,0.8
Google Ads,TABLET,116,0,0.294635,4.0,,,0.0
Google Ads,TABLET,226,0,0.307358,8.0,,,0.0
Google Ads,TABLET,89,0,0.225286,0.0,,,0.0
Google Ads,TABLET,194,0,0.474273,3.0,,,0.0
Google Ads,TABLET,467,2,0.87535,10.0,,,0.4282655246252677
Google Ads,TABLET,105,0,0.381415,0.0,,,0.0
Google Ads,TABLET,157,0,0.371879,0.0,,,0.0
Google Ads,TABLET,305,0,0.694231,0.0,,,0.0
Google Ads,TABLET,1,0,0.0,0.0,,,0.0
Google Ads,TABLET,2,0,0.002601,0.0,,,0.0
Google Ads,TABLET,1,0,0.0,0.0,,,0.0
Google Ads,TABLET,4,0,0.004814,0.0,,,0.0
Google Ads,TABLET,2,0,0.002582,0.0,,,0.0
Google Ads,TABLET,158,1,0.213666,1.0,,,0.6329113924050633
Google Ads,TABLET,233,1,0.406783,10.0,,,0.4291845493562232
Google Ads,TABLET,104,0,0.29417,0.0,,,0.0
Google Ads,TABLET,8,0,0.013,0.0,,,0.0
Google Ads,TABLET,200,0,0.707722,0.0,,,0.0
Google Ads,TABLET,4,0,0.007739,0.0,,,0.0
Google Ads,TABLET,2,0,0.026532,0.0,,,0.0
Google Ads,TABLET,1,0,0.0,0.0,,,0.0
Google Ads,TABLET,1,0,0.0,0.0,,,0.0
Google Ads,TABLET,9,0,0.0,0.0,,,0.0
Google Ads,TABLET,2,0,0.0,0.0,,,0.0
Google Ads,TABLET,3,0,0.0,0.0,,,0.0
Google Ads,TABLET,12,0,0.0,0.0,,,0.0
Google Ads,TABLET,1,0,0.0,0.0,,,0.0
Google Ads,TABLET,56,0,0.090721,1.0,,,0.0
Google Ads,TABLET,88,0,0.337791,4.0,,,0.0
Google Ads,TABLET,122,0,0.170554,3.0,,,0.0
Google Ads,TABLET,25,0,0.066424,0.0,,,0.0
Google Ads,TABLET,72,1,0.213534,0.0,,,1.3888888888888888
Google Ads,TABLET,2,1,0.02,0.0,,,50.0
Google Ads,TABLET,254,0,0.528242,8.0,,,0.0
Google Ads,TABLET,41,0,0.20783,0.0,,,0.0
Google Ads,TABLET,65,0,0.156085,0.0,,,0.0
Google Ads,TABLET,55,0,0.170402,1.0,,,0.0
Google Ads,TABLET,1,0,0.0,0.0,,,0.0
Google Ads,TABLET,3,0,0.004982,0.0,,,0.0
Google Ads,TABLET,4,0,0.004533,0.0,,,0.0
Google Ads,TABLET,1,0,0.001344,0.0,,,0.0
Google Ads,TABLET,93,0,0.14423,4.0,,,0.0
Google Ads,TABLET,141,0,0.269004,5.0,,,0.0
Google Ads,TABLET,51,0,0.175368,0.0,,,0.0
Google Ads,TABLET,9,0,0.005881,0.0,,,0.0
Google Ads,TABLET,41,0,0.154831,0.0,,,0.0
Google Ads,TABLET,2,0,0.0,0.0,,,0.0
Google Ads,TABLET,10,0,0.0,0.0,,,0.0
Google Ads,TABLET,6,1,1.009857,0.0,,,16.666666666666664
Google Ads,TABLET,4,0,0.0,0.0,,,0.0
Google Ads,TABLET,10,1,0.394359,0.0,,,10.0
Google Ads,TABLET,6,0,0.0,0.0,,,0.0
Google Ads,TABLET,1,0,0.0,0.0,,,0.0
Google Ads,TABLET,59,0,0.082605,1.0,,,0.0
Google Ads,TABLET,82,0,0.229381,3.0,,,0.0
Google Ads,TABLET,98,0,0.153359,2.0,,,0.0
Google Ads,TABLET,5,0,0.012584,0.0,,,0.0
Google Ads,TABLET,16,0,0.055746,0.0,,,0.0
Google Ads,TABLET,304,0,0.500605,6.0,,,0.0
Google Ads,TABLET,9,0,0.033568,0.0,,,0.0
Google Ads,TABLET,5,0,0.018591,0.0,,,0.0
Google Ads,TABLET,13,0,0.040944,0.0,,,0.0
Google Ads,TABLET,9,0,0.008206,0.0,,,0.0
Google Ads,TABLET,1,0,0.001756,0.0,,,0.0
Google Ads,TABLET,4,0,0.003106,0.0,,,0.0
Google Ads,TABLET,68,1,0.091354,1.0,,,1.4705882352941175
Google Ads,TABLET,102,0,0.181011,5.0,,,0.0
Google Ads,TABLET,22,0,0.073495,0.0,,,0.0
Google Ads,TABLET,3,0,0.001471,0.0,,,0.0
Google Ads,TABLET,63,0,0.233553,0.0,,,0.0
Google Ads,TABLET,1,0,0.0,0.0,,,0.0
Google Ads,TABLET,1,0,0.029543,0.0,,,0.0
Google Ads,TABLET,21,0,0.063122,0.0,,,0.0
Google Ads,TABLET,6,0,0.0,0.0,,,0.0
Google Ads,TABLET,3,0,0.0,0.0,,,0.0
Google Ads,TABLET,14,3,0.724117,1.0,,,21.428571428571427
Google Ads,TABLET,8,2,0.545752,1.0,,,25.0
Google Ads,TABLET,12,3,1.496579,0.0,,,25.0
Google Ads,TABLET,1,0,0.0,0.0,,,0.0
Google Ads,TABLET,1,0,0.0,0.0,,,0.0
Google Ads,TABLET,57,0,0.088249,2.0,,,0.0
Google Ads,TABLET,104,0,0.248477,3.0,,,0.0
Google Ads,TABLET,56,0,0.077101,1.0,,,0.0
Google Ads,TABLET,1,0,0.002599,0.0,,,0.0
Google Ads,TABLET,17,0,0.04264,1.0,,,0.0
Google Ads,TABLET,250,1,0.433833,4.0,,,0.4
Google Ads,TABLET,12,0,0.051239,0.0,,,0.0
Google Ads,TABLET,2,0,0.003887,0.0,,,0.0
Google Ads,TABLET,27,0,0.059945,0.0,,,0.0
Google Ads,TABLET,2,1,0.00336,1.0,,,50.0
Google Ads,TABLET,3,0,0.00041,0.0,,,0.0
Google Ads,TABLET,1,0,0.0,0.0,,,0.0
Google Ads,TABLET,1,0,0.00095,0.0,,,0.0
Google Ads,TABLET,64,0,0.10397,2.0,,,0.0
Google Ads,TABLET,92,0,0.17929,9.0,,,0.0
Google Ads,TABLET,8,0,0.014994,0.0,,,0.0
Google Ads,TABLET,11,0,0.017295,0.0,,,0.0
Google Ads,TABLET,62,1,0.211004,0.0,,,1.6129032258064515
Google Ads,TABLET,3,0,0.005089,0.0,,,0.0
Google Ads,TABLET,1,0,0.005213,0.0,,,0.0
Google Ads,TABLET,47,0,0.09435,0.0,,,0.0
Google Ads,TABLET,3,1,0.151421,1.0,,,33.33333333333333
Google Ads,TABLET,1,0,0.0,0.0,,,0.0
Google Ads,TABLET,4,0,0.0,0.0,,,0.0
Google Ads,TABLET,1,0,0.0,0.0,,,0.0
Google Ads,TABLET,10,0,0.0,0.0,,,0.0
Google Ads,TABLET,8,1,0.062364,1.0,,,12.5
Google Ads,TABLET,45,0,0.069486,2.0,,,0.0
Google Ads,TABLET,74,0,0.164102,2.0,,,0.0
Google Ads,TABLET,53,0,0.065558,0.0,,,0.0
Google Ads,TABLET,4,0,0.021251,0.0,,,0.0
Google Ads,TABLET,27,0,0.048994,0.0,,,0.0
Google Ads,TABLET,146,0,0.308214,2.0,,,0.0
Google Ads,TABLET,15,0,0.032573,0.0,,,0.0
Google Ads,TABLET,6,0,0.023174,0.0,,,0.0
Google Ads,TABLET,15,0,0.037207,0.0,,,0.0
Google Ads,TABLET,5,0,0.018374,0.0,,,0.0
Google Ads,TABLET,6,0,0.020117,0.0,,,0.0
Google Ads,TABLET,1,0,0.0,0.0,,,0.0
Google Ads,TABLET,2,0,0.002616,0.0,,,0.0
Google Ads,TABLET,69,0,0.116335,1.0,,,0.0
Google Ads,TABLET,82,0,0.161564,4.0,,,0.0
Google Ads,TABLET,20,0,0.063251,0.0,,,0.0
Google Ads,TABLET,9,0,0.022383,0.0,,,0.0
Google Ads,TABLET,68,1,0.206888,0.0,,,1.4705882352941175
Google Ads,TABLET,1,0,0.001676,0.0,,,0.0
Google Ads,TABLET,1,0,0.0,0.0,,,0.0
Google Ads,TABLET,35,0,0.056657,0.0,,,0.0
Google Ads,TABLET,2,0,0.0,0.0,,,0.0
Google Ads,TABLET,7,0,0.0,0.0,,,0.0
Google Ads,TABLET,3,0,0.0,0.0,,,0.0
Google Ads,TABLET,13,2,0.841486,1.0,,,15.384615384615385
Google Ads,TABLET,6,2,0.756877,2.0,,,33.33333333333333
Google Ads,TABLET,49,2,0.074347,4.0,,,4.081632653061225
Google Ads,TABLET,58,0,0.164565,3.0,,,0.0
Google Ads,TABLET,54,1,0.071403,0.0,,,1.8518518518518516
Google Ads,TABLET,8,0,0.031998,0.0,,,0.0
Google Ads,TABLET,8,0,0.011967,0.0,,,0.0
Google Ads,TABLET,268,1,0.545771,11.0,,,0.3731343283582089
Google Ads,TABLET,13,0,0.024005,0.0,,,0.0
Google Ads,TABLET,16,0,0.044765,0.0,,,0.0
Google Ads,TABLET,17,0,0.034764,0.0,,,0.0
Google Ads,TABLET,3,0,0.004329,0.0,,,0.0
Google Ads,TABLET,2,0,0.004583,0.0,,,0.0
Google Ads,TABLET,5,0,0.005753,0.0,,,0.0
Google Ads,TABLET,2,0,0.001477,0.0,,,0.0
Google Ads,TABLET,1,0,0.0,0.0,,,0.0
Google Ads,TABLET,106,0,0.145668,2.0,,,0.0
Google Ads,TABLET,115,0,0.185552,3.0,,,0.0
Google Ads,TABLET,9,0,0.030727,0.0,,,0.0
Google Ads,TABLET,3,0,0.003767,0.0,,,0.0
Google Ads,TABLET,64,0,0.190858,0.0,,,0.0
Google Ads,TABLET,2,0,0.002252,0.0,,,0.0
Google Ads,TABLET,81,0,0.149637,0.0,,,0.0
Google Ads,TABLET,4,0,0.0,0.0,,,0.0
Google Ads,TABLET,12,0,0.0,0.0,,,0.0
Google Ads,TABLET,10,0,0.0,0.0,,,0.0
Google Ads,TABLET,3,0,0.0,0.0,,,0.0
Google Ads,TABLET,11,0,0.0,0.0,,,0.0
Google Ads,TABLET,10,1,0.568744,0.0,,,10.0
Google Ads,TABLET,1,0,0.0,0.0,,,0.0
Google Ads,TABLET,64,1,0.097774,1.0,,,1.5625
Google Ads,TABLET,56,0,0.124314,1.0,,,0.0
Google Ads,TABLET,63,1,0.087047,2.0,,,1.5873015873015872
Google Ads,TABLET,15,0,0.05876,0.0,,,0.0
Google Ads,TABLET,11,0,0.03918,0.0,,,0.0
Google Ads,TABLET,2,0,0.0,0.0,,,0.0
