stat_time_day,gender,ctr,cpm,conversion_rate,conversion,cpc,spend,clicks,impressions,cost_per_conversion,shopping,shopping_sigla
2026-06-24 00:00:00,FEMALE,0.0,2.16,0.0,0,0.0,3.85,0,1784,0.0,Nacoes Shopping,NS
2026-06-25 00:00:00,NONE,0.0,1.76,0.0,0,0.0,0.03,0,17,0.0,Nacoes Shopping,NS
2026-06-25 00:00:00,MALE,0.0,2.13,0.0,0,0.0,4.97,0,2335,0.0,Nacoes Shopping,NS
2026-06-25 00:00:00,FEMALE,0.0,1.94,0.0,0,0.0,3.64,0,1879,0.0,Nacoes Shopping,NS
2026-06-26 00:00:00,NONE,0.0,1.0,0.0,0,0.0,0.01,0,10,0.0,Nacoes Shopping,NS
2026-06-26 00:00:00,MALE,0.0,2.02,0.0,0,0.0,3.81,0,1883,0.0,Nacoes Shopping,NS
2026-06-26 00:00:00,FEMALE,0.0,2.22,0.0,0,0.0,3.62,0,1631,0.0,Nacoes Shopping,NS
2026-06-27 00:00:00,NONE,0.0,2.5,0.0,0,0.0,0.05,0,20,0.0,Nacoes Shopping,NS
2026-06-27 00:00:00,MALE,0.0,1.9,0.0,0,0.0,3.29,0,1730,0.0,Nacoes Shopping,NS
2026-06-27 00:00:00,FEMALE,0.0,2.03,0.0,0,0.0,2.91,0,1433,0.0,Nacoes Shopping,NS
2026-06-28 00:00:00,NONE,0.0,5.0,0.0,0,0.0,0.03,0,6,0.0,Nacoes Shopping,NS
2026-06-28 00:00:00,MALE,0.0,1.68,0.0,0,0.0,2.67,0,1586,0.0,Nacoes Shopping,NS
2026-06-28 00:00:00,FEMALE,0.0,1.51,0.0,0,0.0,2.08,0,1375,0.0,Nacoes Shopping,NS
2026-06-29 00:00:00,NONE,0.0,3.33,0.0,0,0.0,0.02,0,6,0.0,Nacoes Shopping,NS
2026-06-29 00:00:00,MALE,0.0,2.07,0.0,0,0.0,2.0,0,967,0.0,Nacoes Shopping,NS
2026-06-29 00:00:00,FEMALE,0.0,1.99,0.0,0,0.0,1.6,0,803,0.0,Nacoes Shopping,NS
2026-06-30 00:00:00,NONE,0.0,0.0,0.0,0,0.0,0.0,0,1,0.0,Nacoes Shopping,NS
2026-06-30 00:00:00,MALE,0.0,2.55,0.0,0,0.0,0.13,0,51,0.0,Nacoes Shopping,NS
2026-06-30 00:00:00,FEMALE,0.0,2.57,0.0,0,0.0,0.09,0,35,0.0,Nacoes Shopping,NS
2026-07-01 00:00:00,NONE,0.0,1.78,0.0,0,0.0,0.19,0,107,0.0,Nacoes Shopping,NS
2026-07-01 00:00:00,MALE,0.0,2.09,0.0,0,0.0,45.98,0,21953,0.0,Nacoes Shopping,NS
2026-07-01 00:00:00,FEMALE,0.0,1.55,0.0,0,0.0,33.29,0,21473,0.0,Nacoes Shopping,NS
2026-07-02 00:00:00,NONE,0.0,3.5,0.0,0,0.0,0.84,0,240,0.0,Nacoes Shopping,NS
2026-07-02 00:00:00,MALE,0.0,3.0,0.0,0,0.0,96.72,0,32220,0.0,Nacoes Shopping,NS
2026-07-02 00:00:00,FEMALE,0.0,2.55,0.0,0,0.0,76.52,0,30052,0.0,Nacoes Shopping,NS
2026-07-03 00:00:00,NONE,0.0,2.96,0.0,0,0.0,0.72,0,243,0.0,Nacoes Shopping,NS
2026-07-03 00:00:00,MALE,0.0,3.12,0.0,0,0.0,84.88,0,27242,0.0,Nacoes Shopping,NS
2026-07-03 00:00:00,FEMALE,0.0,2.95,0.0,0,0.0,79.29,0,26860,0.0,Nacoes Shopping,NS
2026-07-04 00:00:00,NONE,0.0,3.17,0.0,0,0.0,0.86,0,271,0.0,Nacoes Shopping,NS
2026-07-04 00:00:00,MALE,0.0,3.23,0.0,0,0.0,79.65,0,24694,0.0,Nacoes Shopping,NS
2026-07-04 00:00:00,FEMALE,0.0,3.51,0.0,0,0.0,83.02,0,23635,0.0,Nacoes Shopping,NS
2026-07-05 00:00:00,NONE,0.0,2.5,0.0,0,0.0,0.3,0,120,0.0,Nacoes Shopping,NS
2026-07-05 00:00:00,MALE,0.0,4.41,0.0,0,0.0,45.8,0,10375,0.0,Nacoes Shopping,NS
2026-07-05 00:00:00,FEMALE,0.0,3.98,0.0,0,0.0,36.08,0,9073,0.0,Nacoes Shopping,NS
2026-07-06 00:00:00,NONE,0.0,6.39,0.0,0,0.0,0.23,0,36,0.0,Nacoes Shopping,NS
2026-07-06 00:00:00,MALE,0.0,10.32,0.0,0,0.0,21.34,0,2067,0.0,Nacoes Shopping,NS
2026-07-06 00:00:00,FEMALE,0.0,7.93,0.0,0,0.0,10.81,0,1364,0.0,Nacoes Shopping,NS
2026-07-07 00:00:00,NONE,0.0,4.29,0.0,0,0.0,0.06,0,14,0.0,Nacoes Shopping,NS
2026-07-07 00:00:00,MALE,0.0,13.13,0.0,0,0.0,10.44,0,795,0.0,Nacoes Shopping,NS
2026-07-07 00:00:00,FEMALE,0.0,10.53,0.0,0,0.0,5.81,0,552,0.0,Nacoes Shopping,NS
2026-07-08 00:00:00,NONE,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,Nacoes Shopping,NS
2026-07-08 00:00:00,MALE,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,Nacoes Shopping,NS
2026-07-09 00:00:00,NONE,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,Nacoes Shopping,NS
2026-07-09 00:00:00,MALE,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,Nacoes Shopping,NS
2026-07-10 00:00:00,NONE,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,Nacoes Shopping,NS
2026-07-11 00:00:00,NONE,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,Nacoes Shopping,NS
2026-07-12 00:00:00,NONE,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,Nacoes Shopping,NS
2026-07-13 00:00:00,NONE,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,Nacoes Shopping,NS
2026-07-19 00:00:00,NONE,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,Nacoes Shopping,NS
2026-07-25 00:00:00,NONE,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,Nacoes Shopping,NS
2026-08-04 00:00:00,NONE,0.0,0.0,0.0,0,0.0,0.0,0,1,0.0,Nacoes Shopping,NS
2026-08-04 00:00:00,MALE,0.0,0.94,0.0,0,0.0,0.13,0,139,0.0,Nacoes Shopping,NS
2026-08-04 00:00:00,FEMALE,0.0,0.89,0.0,0,0.0,0.11,0,124,0.0,Nacoes Shopping,NS
2026-08-05 00:00:00,NONE,0.0,1.5,0.0,0,0.0,0.16,0,107,0.0,Nacoes Shopping,NS
2026-08-05 00:00:00,MALE,0.19,3.25,0.0,0,1.7,47.52,28,14610,0.0,Nacoes Shopping,NS
2026-08-05 00:00:00,FEMALE,0.16,1.79,0.0,0,1.12,22.43,20,12511,0.0,Nacoes Shopping,NS
2026-08-06 00:00:00,NONE,0.0,1.61,0.0,0,0.0,0.18,0,112,0.0,Nacoes Shopping,NS
2026-08-06 00:00:00,MALE,0.13,1.81,0.0,0,1.44,24.4,17,13514,0.0,Nacoes Shopping,NS
2026-08-06 00:00:00,FEMALE,0.19,1.94,0.0,0,1.03,21.68,21,11156,0.0,Nacoes Shopping,NS
2026-08-07 00:00:00,NONE,0.81,1.3,0.0,0,0.16,0.16,1,123,0.0,Nacoes Shopping,NS
2026-08-07 00:00:00,MALE,0.2,2.08,0.0,0,1.05,26.2,25,12604,0.0,Nacoes Shopping,NS
2026-08-07 00:00:00,FEMALE,0.14,2.36,0.0,0,1.69,25.33,15,10719,0.0,Nacoes Shopping,NS
2026-08-08 00:00:00,NONE,0.0,1.7,0.0,0,0.0,0.19,0,112,0.0,Nacoes Shopping,NS
2026-08-08 00:00:00,MALE,0.2,2.31,0.0,0,1.17,28.14,24,12187,0.0,Nacoes Shopping,NS
2026-08-08 00:00:00,FEMALE,0.32,3.49,0.0,0,1.11,36.54,33,10470,0.0,Nacoes Shopping,NS
2026-08-09 00:00:00,NONE,0.0,1.79,0.0,0,0.0,0.21,0,117,0.0,Nacoes Shopping,NS
2026-08-09 00:00:00,MALE,0.25,2.44,0.0,0,0.97,30.14,31,12343,0.0,Nacoes Shopping,NS
2026-08-09 00:00:00,FEMALE,0.3,3.02,0.0,0,1.02,32.69,32,10817,0.0,Nacoes Shopping,NS
2026-08-10 00:00:00,NONE,0.81,2.44,0.0,0,0.3,0.3,1,123,0.0,Nacoes Shopping,NS
2026-08-10 00:00:00,MALE,0.29,2.95,0.0,0,1.0,35.15,35,11916,0.0,Nacoes Shopping,NS
2026-08-10 00:00:00,FEMALE,0.21,3.05,0.0,0,1.48,29.53,20,9669,0.0,Nacoes Shopping,NS
2026-08-11 00:00:00,NONE,0.0,1.83,0.0,0,0.0,0.24,0,131,0.0,Nacoes Shopping,NS
2026-08-11 00:00:00,MALE,0.27,2.16,0.0,0,0.8,24.86,31,11489,0.0,Nacoes Shopping,NS
2026-08-11 00:00:00,FEMALE,0.22,2.38,0.0,0,1.07,22.45,21,9420,0.0,Nacoes Shopping,NS
2026-08-12 00:00:00,NONE,0.0,2.12,0.0,0,0.0,0.28,0,132,0.0,Nacoes Shopping,NS
2026-08-12 00:00:00,MALE,0.36,2.74,0.0,0,0.77,30.62,40,11171,0.0,Nacoes Shopping,NS
2026-08-12 00:00:00,FEMALE,0.26,2.22,0.0,0,0.85,20.41,24,9204,0.0,Nacoes Shopping,NS
2026-08-13 00:00:00,NONE,0.0,2.24,0.0,0,0.0,0.26,0,116,0.0,Nacoes Shopping,NS
2026-08-13 00:00:00,MALE,0.26,1.84,0.0,0,0.71,19.93,28,10861,0.0,Nacoes Shopping,NS
2026-08-13 00:00:00,FEMALE,0.17,4.96,0.0,0,2.87,45.99,16,9275,0.0,Nacoes Shopping,NS
2026-08-14 00:00:00,NONE,0.0,2.05,0.0,0,0.0,0.26,0,127,0.0,Nacoes Shopping,NS
2026-08-14 00:00:00,MALE,0.26,3.01,0.0,0,1.16,31.21,27,10380,0.0,Nacoes Shopping,NS
2026-08-14 00:00:00,FEMALE,0.29,2.13,0.0,0,0.75,18.64,25,8745,0.0,Nacoes Shopping,NS
2026-08-15 00:00:00,NONE,1.57,2.13,0.0,0,0.14,0.27,2,127,0.0,Nacoes Shopping,NS
2026-08-15 00:00:00,MALE,0.19,2.03,0.0,0,1.06,23.29,22,11455,0.0,Nacoes Shopping,NS
2026-08-15 00:00:00,FEMALE,0.24,6.19,0.0,0,2.6,62.39,24,10079,0.0,Nacoes Shopping,NS
2026-08-16 00:00:00,NONE,0.0,1.63,0.0,0,0.0,0.14,0,86,0.0,Nacoes Shopping,NS
2026-08-16 00:00:00,MALE,0.27,4.17,0.0,0,1.55,23.25,15,5576,0.0,Nacoes Shopping,NS
2026-08-16 00:00:00,FEMALE,0.19,4.16,0.0,0,2.19,21.87,10,5258,0.0,Nacoes Shopping,NS
2026-08-17 00:00:00,NONE,0.0,0.0,0.0,0,0.0,0.0,0,2,0.0,Nacoes Shopping,NS
2026-08-17 00:00:00,MALE,0.84,120.92,0.0,0,14.45,28.9,2,239,0.0,Nacoes Shopping,NS
2026-08-17 00:00:00,FEMALE,0.96,118.88,0.0,0,12.4,37.21,3,313,0.0,Nacoes Shopping,NS
2026-08-18 00:00:00,NONE,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,Nacoes Shopping,NS
2026-08-18 00:00:00,MALE,0.83,27.77,0.0,0,3.36,3.36,1,121,0.0,Nacoes Shopping,NS
2026-08-18 00:00:00,FEMALE,3.85,158.38,0.0,0,4.12,20.59,5,130,0.0,Nacoes Shopping,NS
2026-08-19 00:00:00,NONE,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,Nacoes Shopping,NS
2026-08-20 00:00:00,NONE,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,Nacoes Shopping,NS
2026-08-21 00:00:00,NONE,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,Nacoes Shopping,NS
2026-08-22 00:00:00,NONE,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,Nacoes Shopping,NS
2026-08-23 00:00:00,NONE,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,Nacoes Shopping,NS
2026-08-23 00:00:00,FEMALE,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,Nacoes Shopping,NS
2026-08-24 00:00:00,NONE,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,Nacoes Shopping,NS
2026-08-26 00:00:00,NONE,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,Nacoes Shopping,NS
2026-08-27 00:00:00,NONE,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,Nacoes Shopping,NS
2026-08-28 00:00:00,NONE,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,Nacoes Shopping,NS
2026-08-29 00:00:00,NONE,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,Nacoes Shopping,NS
2026-08-31 00:00:00,NONE,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,Nacoes Shopping,NS
