shopping,shopping_sigla,campanha,dispositivo,data,impressoes,cliques,ctr,custo,conversoes,valor_conversoes
GERAL,GERAL,[PMAX - NAMORADOS 26 - NS],DESKTOP,2026-05-28,1737,4,0.002302820955670697,4.331252,30.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - GS],DESKTOP,2026-05-28,260,1,0.0038461538461538464,0.950547,1.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - NR],DESKTOP,2026-05-28,833,0,0.0,3.22282,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NAMORADOS 26 - NR],DESKTOP,2026-05-28,146,1,0.00684931506849315,0.078806,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NAMORADOS 26 - NK],DESKTOP,2026-05-28,144,0,0.0,0.088412,0.0,0.0
GERAL,GERAL,[SEARCH - NAMORADOS 26 - CS],DESKTOP,2026-05-28,8,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NAMORADOS 26 - NS],DESKTOP,2026-05-28,106,0,0.0,0.06623,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],DESKTOP,2026-05-29,274,110,0.40145985401459855,3.808009,41.759522,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],DESKTOP,2026-05-29,194,67,0.34536082474226804,1.426862,33.626191,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],DESKTOP,2026-05-29,586,222,0.378839590443686,12.711069,68.479167,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],DESKTOP,2026-05-29,258,89,0.3449612403100775,2.375993,29.666667,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],DESKTOP,2026-05-29,158,21,0.13291139240506328,4.526474,12.2,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],DESKTOP,2026-05-29,443,136,0.30699774266365687,2.903285,48.809525,0.0
GERAL,GERAL,[PMAX - CAPIVALLEY - GS],DESKTOP,2026-05-29,281,30,0.10676156583629894,14.935073,7.0,0.0
GERAL,GERAL,[PMAX - ECOBAG - NR],DESKTOP,2026-05-29,477,2,0.0041928721174004195,1.126099,8.0,0.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - CS],DESKTOP,2026-05-29,1147,1,0.0008718395815170009,1.558857,12.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - CS],DESKTOP,2026-05-29,752,0,0.0,2.808402,5.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - NK],DESKTOP,2026-05-29,911,0,0.0,2.681155,3.0,0.0
GERAL,GERAL,[SEARCH - NAMORADOS 26 - BS],DESKTOP,2026-05-29,23,1,0.043478260869565216,1.94,0.333334,0.0
GERAL,GERAL,[SEARCH - NAMORADOS 26 - NS],DESKTOP,2026-05-29,17,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NAMORADOS 26 - BS],DESKTOP,2026-05-29,10,0,0.0,0.007309,0.0,0.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - BS],DESKTOP,2026-05-29,803,4,0.0049813200498132005,1.020885,9.0,0.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - NR],DESKTOP,2026-05-29,1414,2,0.0014144271570014145,3.531296,25.0,0.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - NK],DESKTOP,2026-05-29,1979,8,0.00404244567963618,4.646426,39.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - BS],DESKTOP,2026-05-29,502,1,0.00199203187250996,1.722973,0.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - NS],DESKTOP,2026-05-29,346,0,0.0,1.929609,4.0,0.0
GERAL,GERAL,[SEARCH - NAMORADOS 26 - GS],DESKTOP,2026-05-29,40,2,0.05,2.318731,0.0,0.0
GERAL,GERAL,[SEARCH - NAMORADOS 26 - NR],DESKTOP,2026-05-29,33,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - NAMORADOS 26 - NK],DESKTOP,2026-05-29,29,1,0.034482758620689655,0.81,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NAMORADOS 26 - CS],DESKTOP,2026-05-29,117,1,0.008547008547008548,1.334375,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NAMORADOS 26 - GS],DESKTOP,2026-05-29,39,0,0.0,0.001648,0.0,0.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - GS],DESKTOP,2026-05-29,1286,5,0.0038880248833592537,3.141621,16.0,0.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - NS],DESKTOP,2026-05-29,1353,4,0.0029563932002956393,3.198208,28.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - GS],DESKTOP,2026-05-29,416,0,0.0,1.645369,1.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - NR],DESKTOP,2026-05-29,866,0,0.0,3.288962,4.0,0.0
GERAL,GERAL,[DEMAND GEN - NAMORADOS 26 - NR],DESKTOP,2026-05-29,85,0,0.0,0.031837,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NAMORADOS 26 - NK],DESKTOP,2026-05-29,80,0,0.0,0.042516,0.0,0.0
GERAL,GERAL,[SEARCH - NAMORADOS 26 - CS],DESKTOP,2026-05-29,47,2,0.0425531914893617,0.45546,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NAMORADOS 26 - NS],DESKTOP,2026-05-29,90,1,0.011111111111111112,0.769073,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],DESKTOP,2026-05-30,140,53,0.37857142857142856,1.583107,19.258333,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],DESKTOP,2026-05-30,76,29,0.3815789473684211,0.672481,14.675853,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],DESKTOP,2026-05-30,296,88,0.2972972972972973,5.260154,20.790909,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],DESKTOP,2026-05-30,118,38,0.3220338983050847,0.896579,10.5,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],DESKTOP,2026-05-30,48,9,0.1875,1.634706,5.5,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],DESKTOP,2026-05-30,361,120,0.33240997229916897,2.113914,34.733334,0.0
GERAL,GERAL,[PMAX - CAPIVALLEY - GS],DESKTOP,2026-05-30,105,12,0.11428571428571428,1.659321,3.0,0.0
GERAL,GERAL,[PMAX - ECOBAG - NR],DESKTOP,2026-05-30,281,4,0.014234875444839857,0.561953,4.0,0.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - CS],DESKTOP,2026-05-30,617,2,0.0032414910858995136,0.888049,10.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - CS],DESKTOP,2026-05-30,506,1,0.001976284584980237,1.429945,0.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - NK],DESKTOP,2026-05-30,596,1,0.0016778523489932886,1.747019,2.0,0.0
GERAL,GERAL,[SEARCH - NAMORADOS 26 - BS],DESKTOP,2026-05-30,74,26,0.35135135135135137,1.070853,5.033333,1.0
GERAL,GERAL,[SEARCH - NAMORADOS 26 - NS],DESKTOP,2026-05-30,17,1,0.058823529411764705,6.217857,1.0,0.0
GERAL,GERAL,[DEMAND GEN - NAMORADOS 26 - BS],DESKTOP,2026-05-30,12,0,0.0,0.004413,0.0,0.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - BS],DESKTOP,2026-05-30,411,3,0.0072992700729927005,0.615757,4.0,0.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - NR],DESKTOP,2026-05-30,1387,1,0.0007209805335255948,3.804942,17.0,0.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - NK],DESKTOP,2026-05-30,1118,1,0.0008944543828264759,2.071933,20.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - BS],DESKTOP,2026-05-30,417,0,0.0,1.829673,0.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - NS],DESKTOP,2026-05-30,223,0,0.0,1.529354,1.0,0.0
GERAL,GERAL,[SEARCH - NAMORADOS 26 - GS],DESKTOP,2026-05-30,16,3,0.1875,3.981578,1.0,0.0
GERAL,GERAL,[SEARCH - NAMORADOS 26 - NR],DESKTOP,2026-05-30,18,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - NAMORADOS 26 - NK],DESKTOP,2026-05-30,41,2,0.04878048780487805,2.15,1.67742,0.0
GERAL,GERAL,[DEMAND GEN - NAMORADOS 26 - CS],DESKTOP,2026-05-30,63,2,0.031746031746031744,1.117366,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NAMORADOS 26 - GS],DESKTOP,2026-05-30,22,0,0.0,0.003292,0.0,0.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - GS],DESKTOP,2026-05-30,511,3,0.005870841487279843,1.25295,7.0,0.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - NS],DESKTOP,2026-05-30,1075,2,0.0018604651162790699,2.332353,24.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - GS],DESKTOP,2026-05-30,346,0,0.0,0.97703,0.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - NR],DESKTOP,2026-05-30,552,0,0.0,2.115094,1.0,0.0
GERAL,GERAL,[DEMAND GEN - NAMORADOS 26 - NR],DESKTOP,2026-05-30,45,0,0.0,0.023516,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NAMORADOS 26 - NK],DESKTOP,2026-05-30,67,0,0.0,0.041408,0.0,0.0
GERAL,GERAL,[SEARCH - NAMORADOS 26 - CS],DESKTOP,2026-05-30,39,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NAMORADOS 26 - NS],DESKTOP,2026-05-30,46,0,0.0,0.031573,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],DESKTOP,2026-05-31,90,38,0.4222222222222222,1.271161,11.333333,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],DESKTOP,2026-05-31,82,29,0.35365853658536583,0.609971,13.676192,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],DESKTOP,2026-05-31,192,64,0.3333333333333333,3.313541,18.033333,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],DESKTOP,2026-05-31,94,29,0.30851063829787234,0.69455,12.833334,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],DESKTOP,2026-05-31,25,3,0.12,0.87,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],DESKTOP,2026-05-31,184,40,0.21739130434782608,0.684831,8.583334,0.0
GERAL,GERAL,[PMAX - CAPIVALLEY - GS],DESKTOP,2026-05-31,86,14,0.16279069767441862,2.926268,7.0,0.0
GERAL,GERAL,[PMAX - ECOBAG - NR],DESKTOP,2026-05-31,224,2,0.008928571428571428,0.374344,3.0,0.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - CS],DESKTOP,2026-05-31,412,3,0.007281553398058253,0.954015,6.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - CS],DESKTOP,2026-05-31,344,0,0.0,1.207964,0.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - NK],DESKTOP,2026-05-31,558,0,0.0,1.92763,0.0,0.0
GERAL,GERAL,[SEARCH - NAMORADOS 26 - BS],DESKTOP,2026-05-31,59,17,0.288135593220339,0.855748,5.609772,0.609772
GERAL,GERAL,[SEARCH - NAMORADOS 26 - NS],DESKTOP,2026-05-31,5,1,0.2,3.508699,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NAMORADOS 26 - BS],DESKTOP,2026-05-31,13,1,0.07692307692307693,0.002834,0.0,0.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - BS],DESKTOP,2026-05-31,377,0,0.0,0.34044,3.0,0.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - NR],DESKTOP,2026-05-31,727,0,0.0,1.564617,13.0,0.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - NK],DESKTOP,2026-05-31,765,2,0.00261437908496732,1.64441,12.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - BS],DESKTOP,2026-05-31,299,1,0.0033444816053511705,1.204502,1.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - NS],DESKTOP,2026-05-31,203,0,0.0,1.312911,1.0,0.0
GERAL,GERAL,[SEARCH - NAMORADOS 26 - GS],DESKTOP,2026-05-31,13,1,0.07692307692307693,0.306755,0.0,0.0
GERAL,GERAL,[SEARCH - NAMORADOS 26 - NR],DESKTOP,2026-05-31,12,2,0.16666666666666666,3.4602,0.0,0.0
GERAL,GERAL,[SEARCH - NAMORADOS 26 - NK],DESKTOP,2026-05-31,22,3,0.13636363636363635,4.309699,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NAMORADOS 26 - CS],DESKTOP,2026-05-31,57,0,0.0,0.02167,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NAMORADOS 26 - GS],DESKTOP,2026-05-31,16,0,0.0,0.003193,0.0,0.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - GS],DESKTOP,2026-05-31,385,1,0.0025974025974025974,0.53388,2.0,0.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - NS],DESKTOP,2026-05-31,1106,3,0.0027124773960217,3.126263,10.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - GS],DESKTOP,2026-05-31,336,0,0.0,1.205233,0.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - NR],DESKTOP,2026-05-31,628,0,0.0,2.249639,1.0,0.0
GERAL,GERAL,[DEMAND GEN - NAMORADOS 26 - NR],DESKTOP,2026-05-31,60,0,0.0,0.101842,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NAMORADOS 26 - NK],DESKTOP,2026-05-31,101,0,0.0,0.05834,0.0,0.0
GERAL,GERAL,[SEARCH - NAMORADOS 26 - CS],DESKTOP,2026-05-31,47,3,0.06382978723404255,6.806605,1.0,0.0
GERAL,GERAL,[DEMAND GEN - NAMORADOS 26 - NS],DESKTOP,2026-05-31,51,0,0.0,0.032755,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],DESKTOP,2026-06-01,279,97,0.34767025089605735,2.800686,38.01852,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],DESKTOP,2026-06-01,191,57,0.29842931937172773,1.116261,38.124243,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],DESKTOP,2026-06-01,776,283,0.3646907216494845,12.979426,80.700001,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],DESKTOP,2026-06-01,259,77,0.2972972972972973,1.761115,26.333334,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],DESKTOP,2026-06-01,240,46,0.19166666666666668,7.404768,19.166666,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],DESKTOP,2026-06-01,557,160,0.2872531418312388,2.740683,61.583333,0.0
GERAL,GERAL,[PMAX - CAPIVALLEY - GS],DESKTOP,2026-06-01,261,31,0.11877394636015326,6.45374,7.0,0.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - CS],DESKTOP,2026-06-01,1338,6,0.004484304932735426,2.220543,21.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - CS],DESKTOP,2026-06-01,550,0,0.0,1.769496,1.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - NK],DESKTOP,2026-06-01,809,1,0.0012360939431396785,2.878341,2.0,0.0
GERAL,GERAL,[SEARCH - NAMORADOS 26 - BS],DESKTOP,2026-06-01,138,47,0.34057971014492755,2.733604,13.666667,0.0
GERAL,GERAL,[SEARCH - NAMORADOS 26 - NS],DESKTOP,2026-06-01,58,8,0.13793103448275862,6.821694,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NAMORADOS 26 - BS],DESKTOP,2026-06-01,13,0,0.0,0.005736,0.0,0.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - BS],DESKTOP,2026-06-01,623,2,0.0032102728731942215,0.263282,6.0,0.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - NR],DESKTOP,2026-06-01,2381,3,0.00125997480050399,6.530707,39.0,0.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - NK],DESKTOP,2026-06-01,2358,4,0.0016963528413910093,5.267738,43.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - BS],DESKTOP,2026-06-01,461,0,0.0,1.764409,1.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - NS],DESKTOP,2026-06-01,418,0,0.0,2.742934,1.0,0.0
GERAL,GERAL,[SEARCH - NAMORADOS 26 - GS],DESKTOP,2026-06-01,46,8,0.17391304347826086,6.48434,1.0,0.0
GERAL,GERAL,[SEARCH - NAMORADOS 26 - NR],DESKTOP,2026-06-01,35,3,0.08571428571428572,5.820764,3.454546,1.0
GERAL,GERAL,[SEARCH - NAMORADOS 26 - NK],DESKTOP,2026-06-01,47,2,0.0425531914893617,2.314925,1.454545,1.0
GERAL,GERAL,[DEMAND GEN - NAMORADOS 26 - CS],DESKTOP,2026-06-01,222,0,0.0,0.011216,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NAMORADOS 26 - GS],DESKTOP,2026-06-01,29,0,0.0,0.001395,0.0,0.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - GS],DESKTOP,2026-06-01,1461,1,0.0006844626967830253,2.76938,14.0,0.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - NS],DESKTOP,2026-06-01,2072,1,0.00048262548262548264,4.506468,47.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - GS],DESKTOP,2026-06-01,502,1,0.00199203187250996,1.553051,1.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - NR],DESKTOP,2026-06-01,815,0,0.0,3.141217,1.0,0.0
GERAL,GERAL,[DEMAND GEN - NAMORADOS 26 - NR],DESKTOP,2026-06-01,117,0,0.0,0.017653,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NAMORADOS 26 - NK],DESKTOP,2026-06-01,175,0,0.0,0.090869,0.0,0.0
GERAL,GERAL,[SEARCH - NAMORADOS 26 - CS],DESKTOP,2026-06-01,93,4,0.043010752688172046,11.646908,1.0,0.0
GERAL,GERAL,[DEMAND GEN - NAMORADOS 26 - NS],DESKTOP,2026-06-01,121,0,0.0,0.078646,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],DESKTOP,2026-06-02,214,72,0.3364485981308411,2.359023,18.376191,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],DESKTOP,2026-06-02,183,62,0.33879781420765026,1.155642,29.416667,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],DESKTOP,2026-06-02,564,194,0.34397163120567376,6.896102,45.499998,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],DESKTOP,2026-06-02,251,85,0.3386454183266932,1.847042,34.033334,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],DESKTOP,2026-06-02,199,25,0.12562814070351758,4.373174,17.333333,1.0
GERAL,GERAL,[SEARCH - AJFANS - CS],DESKTOP,2026-06-02,412,121,0.2936893203883495,2.126694,47.666666,0.0
GERAL,GERAL,[PMAX - CAPIVALLEY - GS],DESKTOP,2026-06-02,195,32,0.1641025641025641,3.094594,18.0,0.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - CS],DESKTOP,2026-06-02,933,6,0.006430868167202572,1.093043,17.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - CS],DESKTOP,2026-06-02,491,0,0.0,1.371308,3.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - NK],DESKTOP,2026-06-02,648,0,0.0,1.878647,0.0,0.0
GERAL,GERAL,[SEARCH - NAMORADOS 26 - BS],DESKTOP,2026-06-02,135,41,0.3037037037037037,5.082452,11.333333,0.0
GERAL,GERAL,[SEARCH - NAMORADOS 26 - NS],DESKTOP,2026-06-02,52,12,0.23076923076923078,8.036587,3.333333,0.0
GERAL,GERAL,[DEMAND GEN - NAMORADOS 26 - BS],DESKTOP,2026-06-02,8,1,0.125,0.021623,0.0,0.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - BS],DESKTOP,2026-06-02,629,5,0.00794912559618442,0.681337,9.0,0.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - NR],DESKTOP,2026-06-02,854,2,0.00234192037470726,1.49403,19.0,0.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - NK],DESKTOP,2026-06-02,946,1,0.0010570824524312897,1.284366,15.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - BS],DESKTOP,2026-06-02,468,1,0.002136752136752137,1.727205,3.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - NS],DESKTOP,2026-06-02,375,0,0.0,2.367958,8.0,0.0
GERAL,GERAL,[SEARCH - NAMORADOS 26 - GS],DESKTOP,2026-06-02,51,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - NAMORADOS 26 - NR],DESKTOP,2026-06-02,104,10,0.09615384615384616,15.397714,4.833334,0.0
GERAL,GERAL,[SEARCH - NAMORADOS 26 - NK],DESKTOP,2026-06-02,13,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NAMORADOS 26 - CS],DESKTOP,2026-06-02,58,0,0.0,0.006581,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NAMORADOS 26 - GS],DESKTOP,2026-06-02,36,1,0.027777777777777776,0.004846,0.0,0.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - GS],DESKTOP,2026-06-02,700,2,0.002857142857142857,0.955078,11.0,0.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - NS],DESKTOP,2026-06-02,973,0,0.0,1.68249,31.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - GS],DESKTOP,2026-06-02,528,0,0.0,1.6671,1.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - NR],DESKTOP,2026-06-02,718,0,0.0,2.969455,2.0,0.0
GERAL,GERAL,[DEMAND GEN - NAMORADOS 26 - NR],DESKTOP,2026-06-02,67,0,0.0,0.013238,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NAMORADOS 26 - NK],DESKTOP,2026-06-02,74,0,0.0,0.052217,0.0,0.0
GERAL,GERAL,[SEARCH - NAMORADOS 26 - CS],DESKTOP,2026-06-02,98,3,0.030612244897959183,20.849046,7.0,0.0
GERAL,GERAL,[DEMAND GEN - NAMORADOS 26 - NS],DESKTOP,2026-06-02,75,0,0.0,0.036552,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],DESKTOP,2026-06-03,3,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],DESKTOP,2026-06-03,5,1,0.2,0.011441,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],DESKTOP,2026-06-03,3,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],DESKTOP,2026-06-03,2,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[PMAX - CAPIVALLEY - GS],DESKTOP,2026-06-03,4,1,0.25,0.01561,1.0,0.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - CS],DESKTOP,2026-06-03,2,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - NK],DESKTOP,2026-06-03,1,0,0.0,0.003661,0.0,0.0
GERAL,GERAL,[SEARCH - NAMORADOS 26 - NS],DESKTOP,2026-06-03,2,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - BS],DESKTOP,2026-06-03,2,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - NK],DESKTOP,2026-06-03,5,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - BS],DESKTOP,2026-06-03,1,0,0.0,0.003562,0.0,0.0
GERAL,GERAL,[SEARCH - NAMORADOS 26 - GS],DESKTOP,2026-06-03,2,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - GS],DESKTOP,2026-06-03,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - NS],DESKTOP,2026-06-03,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - GS],DESKTOP,2026-06-03,3,0,0.0,0.012384,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],DESKTOP,2026-06-04,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],DESKTOP,2026-06-04,4,2,0.5,0.143161,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],DESKTOP,2026-06-04,2,1,0.5,0.020763,0.0,0.0
GERAL,GERAL,[PMAX - CAPIVALLEY - GS],DESKTOP,2026-06-04,3,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - CS],DESKTOP,2026-06-04,3,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - CS],DESKTOP,2026-06-04,2,0,0.0,0.006334,0.0,0.0
GERAL,GERAL,[SEARCH - NAMORADOS 26 - NS],DESKTOP,2026-06-04,3,1,0.3333333333333333,0.011441,0.0,0.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - BS],DESKTOP,2026-06-04,1,0,0.0,0.003263,0.0,0.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - NR],DESKTOP,2026-06-04,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - NK],DESKTOP,2026-06-04,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - BS],DESKTOP,2026-06-04,2,0,0.0,0.011258,0.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - NS],DESKTOP,2026-06-04,2,0,0.0,0.022013,0.0,0.0
GERAL,GERAL,[SEARCH - NAMORADOS 26 - GS],DESKTOP,2026-06-04,3,1,0.3333333333333333,0.94,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NAMORADOS 26 - CS],DESKTOP,2026-06-04,1,0,0.0,0.001854,0.0,0.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - GS],DESKTOP,2026-06-04,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - GS],DESKTOP,2026-06-04,1,0,0.0,0.004146,0.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - NR],DESKTOP,2026-06-04,2,0,0.0,0.010343,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NAMORADOS 26 - NR],DESKTOP,2026-06-04,3,0,0.0,0.005771,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NAMORADOS 26 - NS],DESKTOP,2026-06-04,1,0,0.0,0.000592,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],DESKTOP,2026-06-05,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],DESKTOP,2026-06-05,5,1,0.2,0.025129,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],DESKTOP,2026-06-05,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],DESKTOP,2026-06-05,2,1,0.5,0.02,0.0,0.0
GERAL,GERAL,[PMAX - CAPIVALLEY - GS],DESKTOP,2026-06-05,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - CS],DESKTOP,2026-06-05,3,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - CS],DESKTOP,2026-06-05,1,1,1.0,0.003356,0.0,0.0
