date,landingPage,sessionSource,sessionMedium,sessions,totalUsers,bounceRate,averageSessionDuration,conversions,totalRevenue
20250530,/pt-br,(direct),(none),13.0,13.0,0.38461538461538464,88.53979523076924,0.0,0.0
20250601,/pt-br/nossos-shoppings,google,organic,13.0,13.0,0.3076923076923077,43.04226984615385,0.0,0.0
20250602,/pt-br/franquias/balneario-shopping,balneariocamboriushopping.com.br,referral,13.0,12.0,0.6153846153846154,17.233099692307693,1.0,0.0
20250602,/pt-br/franquias/continente-shopping,continenteshopping.com.br,referral,13.0,13.0,0.3076923076923077,31.828602692307694,2.0,0.0
20250604,/pt-br/app-ajfans,google,organic,13.0,13.0,0.3076923076923077,158.9650016923077,1.0,0.0
20250607,/pt-br/franquias/garten-shopping,gartenshopping.com.br,referral,13.0,13.0,0.07692307692307693,21.746386692307695,0.0,0.0
20250608,/pt-br/franquias/garten-shopping,gartenshopping.com.br,referral,13.0,13.0,0.15384615384615385,69.47563276923077,1.0,0.0
20250608,/pt-br/nossos-shoppings,google,organic,13.0,13.0,0.38461538461538464,248.9698570769231,1.0,0.0
20250609,/pt-br,(direct),(none),13.0,12.0,0.5384615384615384,158.07678892307692,0.0,0.0
20250609,/pt-br/franquias/continente-shopping,continenteshopping.com.br,referral,13.0,13.0,0.07692307692307693,30.154001461538464,2.0,0.0
20250609,/pt-br/franquias/garten-shopping,google,cpc,13.0,13.0,0.07692307692307693,107.67317676923076,3.0,0.0
20250610,/pt-br/franquias/continente-shopping,continenteshopping.com.br,referral,13.0,13.0,0.46153846153846156,23.076917846153847,1.0,0.0
20250612,(not set),google,organic,13.0,13.0,1.0,0.0,0.0,0.0
20250613,/pt-br/franquias/continente-shopping,continenteshopping.com.br,referral,13.0,13.0,0.15384615384615385,33.129418461538464,2.0,0.0
20250614,/pt-br/app-ajfans,(direct),(none),13.0,13.0,0.3076923076923077,85.68414907692308,4.0,0.0
20250614,/pt-br/continente-shopping/ajfans,continenteshopping.com.br,referral,13.0,13.0,0.3076923076923077,145.76972192307693,4.0,0.0
20250614,/pt-br/franquias/continente-shopping,continenteshopping.com.br,referral,13.0,13.0,0.07692307692307693,84.11384230769232,0.0,0.0
20250615,/pt-br/dia-das-maes-e-namorados-concorra-a-um-volvo-ex30-plus-eletrico-com-os-shoppings-almeida-junior,google,organic,13.0,12.0,0.3076923076923077,155.0452473076923,0.0,0.0
20250615,/pt-br/franquias/nacoes-shopping,nacoesshopping.com.br,referral,13.0,13.0,0.15384615384615385,57.66145253846154,1.0,0.0
20250616,/pt-br/app-ajfans,(direct),(none),13.0,13.0,0.5384615384615384,65.27099276923077,0.0,0.0
20250617,/pt-br/continente-shopping/ajfans,continenteshopping.com.br,referral,13.0,13.0,0.38461538461538464,190.70511084615387,0.0,0.0
20250618,/pt-br/continente-shopping/ajfans,continenteshopping.com.br,referral,13.0,13.0,0.23076923076923078,212.49594692307693,0.0,0.0
20250619,/pt-br/franquias/nacoes-shopping,nacoesshopping.com.br,referral,13.0,13.0,0.3076923076923077,125.988905,0.0,0.0
20250619,/pt-br/nossos-shoppings,google,organic,13.0,13.0,0.3076923076923077,255.016378,0.0,0.0
20250625,/pt-br/app-ajfans,(direct),(none),13.0,13.0,0.5384615384615384,51.70752746153846,0.0,0.0
20250627,/pt-br/app-ajfans,(direct),(none),13.0,13.0,0.46153846153846156,157.4340389230769,0.0,0.0
20250628,/pt-br/franquias/continente-shopping,continenteshopping.com.br,referral,13.0,13.0,0.07692307692307693,115.12881684615384,0.0,0.0
20250703,/pt-br/franquias/balneario-shopping,balneariocamboriushopping.com.br,referral,13.0,13.0,0.07692307692307693,88.70604784615384,1.0,0.0
20250704,/pt-br/franquias/continente-shopping,continenteshopping.com.br,referral,13.0,13.0,0.15384615384615385,129.1401326153846,2.0,0.0
20250704,/pt-br/franquias/neumarkt-shopping,google,cpc,13.0,12.0,0.0,16.82899023076923,0.0,0.0
20250708,/pt-br,(direct),(none),13.0,13.0,0.5384615384615384,113.60998515384615,0.0,0.0
20250708,/pt-br/continente-shopping-residences,google,organic,13.0,12.0,0.15384615384615385,228.85243492307694,0.0,0.0
20250708,/pt-br/franquias/nacoes-shopping,google,cpc,13.0,11.0,0.15384615384615385,73.93703746153847,2.0,0.0
20250711,/pt-br/franquias/continente-shopping,google,cpc,13.0,13.0,0.15384615384615385,86.49233792307692,2.0,0.0
20250714,(not set),google,organic,13.0,13.0,0.9230769230769231,103.55508946153844,0.0,0.0
20250714,/pt-br/franquias/balneario-shopping,balneariocamboriushopping.com.br,referral,13.0,13.0,0.38461538461538464,65.79091576923078,2.0,0.0
20250717,/pt-br/nossos-shoppings,google,organic,13.0,12.0,0.3076923076923077,278.147577,0.0,0.0
20250720,/pt-br/norte-shopping/ajfans,(data not available),(data not available),13.0,13.0,0.3076923076923077,170.56429130769232,0.0,0.0
20250721,/pt-br/norte-shopping/ajfans,(not set),(not set),13.0,13.0,0.6923076923076923,173.22729046153847,0.0,0.0
20250723,(not set),google,organic,13.0,11.0,0.8461538461538461,18.090734461538464,0.0,0.0
20250723,/pt-br/franquias/norte-shopping,google,cpc,13.0,13.0,0.15384615384615385,73.16096653846154,2.0,0.0
20250724,/pt-br/neumarkt-shopping/ajfans,tiktok,paid,13.0,13.0,0.7692307692307693,44.207074538461534,0.0,0.0
20250725,(not set),google,organic,13.0,11.0,1.0,0.3772015384615385,0.0,0.0
20250725,/pt-br/app-ajfans,(direct),(none),13.0,13.0,0.38461538461538464,110.47242861538462,0.0,0.0
20250725,/pt-br/nacoes-shopping/ajfans,ig,paid,13.0,13.0,0.9230769230769231,7.278309076923078,0.0,0.0
20250726,/pt-br/neumarkt-shopping/ajfans,ig,paid,13.0,13.0,0.9230769230769231,1.3432857692307691,0.0,0.0
20250727,/pt-br/app-ajfans,google,cpc,13.0,13.0,0.46153846153846156,22.469446923076923,0.0,0.0
20250727,/pt-br/neumarkt-shopping/ajfans,tiktok,paid,13.0,13.0,1.0,0.0,0.0,0.0
20250728,/pt-br/franquias/balneario-shopping,balneariocamboriushopping.com.br,referral,13.0,13.0,0.23076923076923078,55.880093230769226,0.0,0.0
20250728,/pt-br/franquias/neumarkt-shopping,google,cpc,13.0,13.0,0.15384615384615385,82.14713599999999,0.0,0.0
20250731,/pt-br/franquias/nacoes-shopping,nacoesshopping.com.br,referral,13.0,13.0,0.15384615384615385,105.02692453846154,0.0,0.0
20250801,/pt-br/franquias/continente-shopping,continenteshopping.com.br,referral,13.0,13.0,0.38461538461538464,19.249455692307695,0.0,0.0
20250801,/pt-br/neumarkt-shopping/ajfans,ig,paid,13.0,13.0,1.0,0.0,0.0,0.0
20250802,/pt-br/franquias/balneario-shopping,balneariocamboriushopping.com.br,referral,13.0,12.0,0.15384615384615385,148.02156530769233,0.0,0.0
20250804,/pt-br/continente-shopping/ajfans,google,cpc,13.0,12.0,0.8461538461538461,3.543724153846154,0.0,0.0
20250804,/pt-br/franquias/balneario-shopping,balneariocamboriushopping.com.br,referral,13.0,12.0,0.15384615384615385,10.682409230769231,0.0,0.0
20250804,/pt-br/franquias/nacoes-shopping,nacoesshopping.com.br,referral,13.0,13.0,0.15384615384615385,67.88634738461539,0.0,0.0
20250804,/pt-br/nacoes-shopping/ajfans,google,cpc,13.0,13.0,0.46153846153846156,34.95862876923077,0.0,0.0
20250806,/pt-br/franquias/balneario-shopping,balneariocamboriushopping.com.br,referral,13.0,13.0,0.07692307692307693,116.27901507692309,0.0,0.0
20250806,/pt-br/franquias/continente-shopping,continenteshopping.com.br,referral,13.0,13.0,0.3076923076923077,64.97811361538461,2.0,0.0
20250808,/pt-br/nossos-shoppings,google,organic,13.0,12.0,0.46153846153846156,142.49566361538461,0.0,0.0
20250809,/pt-br/nossa-historia,google,organic,13.0,13.0,0.3076923076923077,87.30285461538462,0.0,0.0
20250810,/pt-br/franquias/nacoes-shopping,nacoesshopping.com.br,referral,13.0,13.0,0.38461538461538464,18.422010923076922,1.0,0.0
20250811,(not set),google,cpc,13.0,13.0,0.9230769230769231,24.766355384615387,0.0,0.0
20250813,/pt-br/franquias/balneario-shopping,balneariocamboriushopping.com.br,referral,13.0,13.0,0.07692307692307693,173.15516361538462,1.0,0.0
20250814,/pt-br,(direct),(none),13.0,13.0,0.23076923076923078,47.75455330769231,0.0,0.0
20250814,/pt-br/continente-shopping-residences,(direct),(none),13.0,10.0,0.3076923076923077,61.296473,0.0,0.0
20250817,/pt-br/balneario-shopping/ajfans,(data not available),(data not available),13.0,13.0,0.38461538461538464,146.68919438461538,0.0,0.0
20250817,/pt-br/norte-shopping/ajfans,(data not available),(data not available),13.0,13.0,0.38461538461538464,102.70510369230769,0.0,0.0
20250822,/pt-br/nacoes-shopping/ajfans,(data not available),(data not available),13.0,13.0,0.46153846153846156,28.54409784615385,0.0,0.0
20250822,/pt-br/neumarkt-shopping/ajfans,ig,paid,13.0,13.0,1.0,0.0,0.0,0.0
20250822,/pt-br/norte-shopping/ajfans,(data not available),(data not available),13.0,13.0,0.38461538461538464,49.66504807692308,0.0,0.0
20250823,/pt-br/franquias/continente-shopping,continenteshopping.com.br,referral,13.0,13.0,0.15384615384615385,12.313448692307693,0.0,0.0
20250823,/pt-br/nacoes-shopping/ajfans,(data not available),(data not available),13.0,13.0,0.23076923076923078,248.2027333076923,1.0,0.0
20250824,/pt-br/franquias/garten-shopping,google,cpc,13.0,11.0,0.0,174.19821792307692,2.0,0.0
20250826,/pt-br,(direct),(none),13.0,11.0,0.5384615384615384,15.276830615384615,0.0,0.0
20250827,/pt-br,(direct),(none),13.0,12.0,0.23076923076923078,161.03795415384613,0.0,0.0
20250828,/pt-br/franquias/nacoes-shopping,nacoesshopping.com.br,referral,13.0,13.0,0.15384615384615385,23.348081846153846,0.0,0.0
20250903,/pt-br/norte-shopping/ajfans,ig,paid,13.0,13.0,0.8461538461538461,3.902494,0.0,0.0
20250904,/pt-br/franquias/balneario-shopping,balneariocamboriushopping.com.br,referral,13.0,13.0,0.3076923076923077,15.003550615384615,0.0,0.0
20250904,/pt-br/franquias/garten-shopping,gartenshopping.com.br,referral,13.0,12.0,0.3076923076923077,186.25781584615385,2.0,0.0
20250905,/pt-br,(direct),(none),13.0,12.0,0.8461538461538461,37.006432000000004,0.0,0.0
20250907,/pt-br/franquias/continente-shopping,continenteshopping.com.br,referral,13.0,13.0,0.15384615384615385,6.132502769230769,0.0,0.0
20250908,/pt-br/continente-shopping/ajfans,google,cpc,13.0,13.0,1.0,0.0,0.0,0.0
20250909,/pt-br/continente-shopping/ajfans,google,cpc,13.0,12.0,0.7692307692307693,82.03210123076923,0.0,0.0
20250909,/pt-br/franquias/balneario-shopping,balneariocamboriushopping.com.br,referral,13.0,12.0,0.07692307692307693,168.50501615384613,0.0,0.0
20250909,/pt-br/nacoes-shopping/ajfans,google,cpc,13.0,10.0,0.7692307692307693,254.06199707692306,0.0,0.0
20250911,/pt-br/franquias/nacoes-shopping,nacoesshopping.com.br,referral,13.0,13.0,0.23076923076923078,79.12251246153846,0.0,0.0
20250911,/pt-br/nacoes-shopping/ajfans,google,cpc,13.0,11.0,0.7692307692307693,14.407045615384614,0.0,0.0
20250913,/pt-br/franquias/continente-shopping,continenteshopping.com.br,referral,13.0,12.0,0.15384615384615385,43.29601553846154,2.0,0.0
20250915,/pt-br/franquias/garten-shopping,google,cpc,13.0,12.0,0.23076923076923078,16.431508461538463,0.0,0.0
20250917,/pt-br/franquias/neumarkt-shopping,facebook,cpm,13.0,13.0,0.07692307692307693,50.31750130769231,1.0,0.0
20250920,/pt-br,google,organic,13.0,12.0,0.23076923076923078,229.09407415384615,2.0,0.0
20250922,/pt-br,(direct),(none),13.0,11.0,0.5384615384615384,220.94195746153844,0.0,0.0
20250922,/pt-br/franquias/balneario-shopping,balneariocamboriushopping.com.br,referral,13.0,13.0,0.15384615384615385,110.08457723076923,1.0,0.0
20250925,/pt-br/franquias/balneario-shopping,balneariocamboriushopping.com.br,referral,13.0,13.0,0.3076923076923077,33.93320023076923,0.0,0.0
20250925,/pt-br/franquias/garten-shopping,facebook,cpm,13.0,12.0,0.15384615384615385,72.49711761538461,2.0,0.0
20250926,/pt-br/continente-shopping/ajfans,google,cpc,13.0,13.0,0.9230769230769231,4.6680393076923075,0.0,0.0
20250927,/pt-br/franquias/continente-shopping,continenteshopping.com.br,referral,13.0,13.0,0.15384615384615385,34.071934000000006,1.0,0.0
20250930,/pt-br,(direct),(none),13.0,11.0,0.38461538461538464,167.34161261538463,0.0,0.0
20250930,/pt-br/nossos-shoppings,google,organic,13.0,12.0,0.46153846153846156,82.93057107692306,0.0,0.0
20251006,/pt-br/franquias/continente-shopping,continenteshopping.com.br,referral,13.0,13.0,0.3076923076923077,60.17401376923077,2.0,0.0
20251010,/pt-br/franquias/balneario-shopping,balneariocamboriushopping.com.br,referral,13.0,12.0,0.07692307692307693,75.28232576923077,1.0,0.0
20251011,/pt-br/franquias/balneario-shopping,balneariocamboriushopping.com.br,referral,13.0,13.0,0.3076923076923077,21.229676230769225,0.0,0.0
20251015,(not set),google,cpc,13.0,13.0,1.0,0.0,0.0,0.0
20251016,/pt-br/norte-shopping/ajfans,(direct),(none),13.0,13.0,0.46153846153846156,59.6657666923077,1.0,0.0
20251020,/pt-br,(direct),(none),13.0,12.0,0.46153846153846156,33.84010430769231,0.0,0.0
20251021,/pt-br/app-ajfans,blumenaunorteshopping.com.br,referral,13.0,13.0,0.6923076923076923,52.65026207692308,0.0,0.0
20251023,(not set),google,organic,13.0,12.0,1.0,0.7793296153846154,0.0,0.0
20251024,/pt-br/nossos-shoppings,google,organic,13.0,13.0,0.23076923076923078,136.06769338461538,0.0,0.0
20251027,/pt-br,(direct),(none),13.0,11.0,0.46153846153846156,254.3930516153846,1.0,0.0
20251101,/pt-br/nossos-shoppings,google,organic,13.0,12.0,0.3076923076923077,53.710027,0.0,0.0
20251107,/pt-br/franquias/balneario-shopping,balneariocamboriushopping.com.br,referral,13.0,13.0,0.15384615384615385,89.01412400000001,0.0,0.0
20251113,/pt-br/franquias/balneario-shopping,balneariocamboriushopping.com.br,referral,13.0,13.0,0.38461538461538464,60.43927023076923,2.0,0.0
20251115,/pt-br,google,organic,13.0,13.0,0.38461538461538464,363.5349899230769,0.0,0.0
20251115,/pt-br/franquias/garten-shopping,gartenshopping.com.br,referral,13.0,12.0,0.07692307692307693,21.441035615384614,0.0,0.0
20251116,/pt-br/franquias/continente-shopping,google,cpc,13.0,13.0,0.15384615384615385,61.22484746153847,0.0,0.0
20251117,/pt-br/franquias/balneario-shopping,balneariocamboriushopping.com.br,referral,13.0,13.0,0.07692307692307693,49.83267161538462,1.0,0.0
20251117,/pt-br/franquias/continente-shopping,continenteshopping.com.br,referral,13.0,13.0,0.07692307692307693,174.21881299999998,1.0,0.0
20251118,/pt-br/nossos-shoppings,google,organic,13.0,13.0,0.15384615384615385,71.29498823076923,1.0,0.0
20251120,/pt-br/franquias/continente-shopping,continenteshopping.com.br,referral,13.0,13.0,0.23076923076923078,294.911521,0.0,0.0
20251122,/pt-br/franquias/continente-shopping,google,cpc,13.0,13.0,0.15384615384615385,16.61429992307692,0.0,0.0
20251123,/pt-br/franquias/continente-shopping,google,cpc,13.0,13.0,0.15384615384615385,32.506335923076925,1.0,0.0
20251124,/pt-br,(direct),(none),13.0,12.0,0.46153846153846156,51.905780692307694,0.0,0.0
20251127,(not set),(direct),(none),13.0,12.0,0.7692307692307693,11.297367076923077,0.0,0.0
20251127,/pt-br/franquias/balneario-shopping,balneariocamboriushopping.com.br,referral,13.0,13.0,0.3076923076923077,23.46298030769231,0.0,0.0
20251128,/pt-br/app-ajfans,(direct),(none),13.0,13.0,0.38461538461538464,243.0023236153846,0.0,0.0
20251129,/pt-br,google,organic,13.0,13.0,0.38461538461538464,55.38144130769231,0.0,0.0
20251130,/pt-br/franquias/nacoes-shopping,nacoesshopping.com.br,referral,13.0,13.0,0.07692307692307693,34.320370076923076,0.0,0.0
20251201,/pt-br/nossos-shoppings,google,organic,13.0,13.0,0.23076923076923078,219.95596869230772,1.0,0.0
20251202,/pt-br/franquias/balneario-shopping,balneariocamboriushopping.com.br,referral,13.0,13.0,0.3076923076923077,80.24411153846154,2.0,0.0
20251203,/pt-br/ajmidia,fb,paid,13.0,13.0,0.7692307692307693,117.29888576923076,0.0,0.0
20251204,/pt-br,(direct),(none),13.0,13.0,0.5384615384615384,50.775359076923074,0.0,0.0
20251204,/pt-br/ajmidia,ig,paid,13.0,13.0,0.9230769230769231,0.9737123076923078,0.0,0.0
20251207,/pt-br,google,organic,13.0,13.0,0.15384615384615385,83.30088507692307,1.0,0.0
20251207,/pt-br/app-ajfans,google,organic,13.0,13.0,0.46153846153846156,247.35713776923077,1.0,0.0
20251207,/pt-br/mirage,(direct),(none),13.0,8.0,0.23076923076923078,591.1050977692308,0.0,0.0
20251207,/pt-br/nossos-shoppings,google,organic,13.0,13.0,0.46153846153846156,177.80692876923075,0.0,0.0
20251211,/pt-br,(direct),(none),13.0,12.0,0.6923076923076923,115.32864346153845,0.0,0.0
20251211,/pt-br/franquias/balneario-shopping,balneariocamboriushopping.com.br,referral,13.0,13.0,0.07692307692307693,143.76798684615386,0.0,0.0
20251211,/pt-br/nossos-shoppings,google,organic,13.0,13.0,0.15384615384615385,142.35423153846153,0.0,0.0
20251214,/pt-br/franquias/continente-shopping,(not set),(not set),13.0,13.0,0.3076923076923077,34.92513538461538,0.0,0.0
20251214,/pt-br/mirage,(not set),(not set),13.0,9.0,0.5384615384615384,303.87944230769233,0.0,0.0
20251221,/pt-br/franquias/continente-shopping,continenteshopping.com.br,referral,13.0,13.0,0.6153846153846154,26.922188076923078,2.0,0.0
20251222,/pt-br/franquias/balneario-shopping,balneariocamboriushopping.com.br,referral,13.0,13.0,0.46153846153846156,49.982729615384606,0.0,0.0
20251223,/pt-br/balneario-shopping/ajfans,balneariocamboriushopping.com.br,referral,13.0,13.0,0.3076923076923077,54.151781,0.0,0.0
20251225,/pt-br,google,organic,13.0,12.0,0.3076923076923077,53.278587307692305,0.0,0.0
20251227,/pt-br/franquias/norte-shopping,blumenaunorteshopping.com.br,referral,13.0,13.0,0.6153846153846154,67.21050638461539,0.0,0.0
20251229,/pt-br/franquias/nacoes-shopping,nacoesshopping.com.br,referral,13.0,13.0,0.6923076923076923,21.07341953846154,0.0,0.0
20251230,/pt-br/franquias/balneario-shopping,balneariocamboriushopping.com.br,referral,13.0,13.0,0.6923076923076923,56.079835153846155,1.0,0.0
20251231,/pt-br,hs-wif-uan-8f1-aa8.wifeed.com.br,referral,13.0,13.0,0.9230769230769231,2.094165307692308,1.0,0.0
20260101,/pt-br/franquias/continente-shopping,continenteshopping.com.br,referral,13.0,13.0,1.0,0.8518621538461539,0.0,0.0
20260102,/pt-br,(direct),(none),13.0,13.0,0.3076923076923077,143.18689946153847,0.0,0.0
20260103,/pt-br/franquias/continente-shopping,continenteshopping.com.br,referral,13.0,13.0,0.6923076923076923,12.968445846153845,0.0,0.0
20260105,/pt-br,(direct),(none),13.0,13.0,0.5384615384615384,190.7668566153846,0.0,0.0
20260105,/pt-br/franquias/continente-shopping,continenteshopping.com.br,referral,13.0,12.0,0.8461538461538461,36.54129253846154,1.0,0.0
20260106,/pt-br/balneario-shopping/ajfans,balneariocamboriushopping.com.br,referral,13.0,12.0,0.38461538461538464,95.03562923076923,0.0,0.0
20260109,/pt-br,(direct),(none),13.0,11.0,0.38461538461538464,302.3651360769231,0.0,0.0
20260110,/pt-br/app-ajfans,google,organic,13.0,13.0,0.3076923076923077,134.3922033076923,1.0,0.0
20260113,/pt-br/garten-shopping/ajfans,gartenshopping.com.br,referral,13.0,13.0,0.15384615384615385,46.36468053846154,0.0,0.0
20260114,/pt-br/balneario-shopping/ajfans,balneariocamboriushopping.com.br,referral,13.0,13.0,0.38461538461538464,126.17552599999999,0.0,0.0
20260116,(not set),google,organic,13.0,13.0,1.0,0.5066901538461539,0.0,0.0
20260118,/pt-br/nossos-shoppings,google,organic,13.0,12.0,0.23076923076923078,127.4186036153846,1.0,0.0
20260126,/pt-br/franquias/balneario-shopping,balneariocamboriushopping.com.br,referral,13.0,13.0,0.8461538461538461,82.11651153846154,0.0,0.0
20260129,/pt-br/app-ajfans,(direct),(none),13.0,13.0,0.46153846153846156,52.13579461538462,0.0,0.0
20260130,/pt-br/franquias/nacoes-shopping,nacoesshopping.com.br,referral,13.0,13.0,0.7692307692307693,9.738543923076923,0.0,0.0
20260203,/pt-br/continente-shopping/aniversario,sfmc,email,13.0,11.0,0.23076923076923078,126.43870815384615,0.0,0.0
20260203,/pt-br/franquias/nacoes-shopping,nacoesshopping.com.br,referral,13.0,13.0,0.6923076923076923,15.751507615384615,0.0,0.0
20260204,/pt-br/franquias/balneario-shopping,balneariocamboriushopping.com.br,referral,13.0,13.0,0.6153846153846154,36.12878353846154,0.0,0.0
20260205,/pt-br/franquias/balneario-shopping,balneariocamboriushopping.com.br,referral,13.0,13.0,0.5384615384615384,199.25349676923076,0.0,0.0
20260207,/pt-br/nossos-shoppings,google,organic,13.0,13.0,0.3076923076923077,137.57162946153846,0.0,0.0
20260208,/pt-br/nossos-shoppings,google,organic,13.0,13.0,0.6153846153846154,16.50331553846154,0.0,0.0
20260212,/pt-br/app-ajfans,l.instagram.com,referral,13.0,13.0,0.5384615384615384,56.81037546153846,1.0,0.0
20260213,/pt-br/nossos-shoppings,google,organic,13.0,13.0,0.3076923076923077,219.66824130769234,0.0,0.0
20260214,/pt-br/franquias/continente-shopping,continenteshopping.com.br,referral,13.0,13.0,0.8461538461538461,8.13072376923077,0.0,0.0
20260216,/pt-br/nossos-shoppings,google,organic,13.0,13.0,0.15384615384615385,378.4009031538462,0.0,0.0
20260218,/pt-br/nossos-shoppings,google,organic,13.0,13.0,0.15384615384615385,330.0650286153847,0.0,0.0
20260220,/pt-br/nossos-shoppings,google,organic,13.0,10.0,0.15384615384615385,395.6195588461539,0.0,0.0
20260224,/pt-br/franquias/balneario-shopping,balneariocamboriushopping.com.br,referral,13.0,12.0,0.6923076923076923,33.86180546153846,0.0,0.0
20260228,/pt-br/garten-shopping/ajfans,ig,paid,13.0,13.0,1.0,0.0,0.0,0.0
20260302,/pt-br,(direct),(none),13.0,13.0,0.3076923076923077,185.89080007692309,0.0,0.0
20260307,/pt-br/franquias/nacoes-shopping,nacoesshopping.com.br,referral,13.0,12.0,0.6153846153846154,122.35130815384615,0.0,0.0
20260309,/pt-br/franquias/nacoes-shopping,nacoesshopping.com.br,referral,13.0,13.0,0.6923076923076923,57.77451638461538,1.0,0.0
20260309,/pt-br/garten-shopping/ajfans,ig,paid,13.0,13.0,1.0,0.0,0.0,0.0
20260315,/pt-br/norte-shopping/ajfans,ig,paid,13.0,13.0,0.9230769230769231,7.941735615384616,0.0,0.0
20260316,/pt-br/continente-shopping/aniversario,sfmc,email,13.0,10.0,0.23076923076923078,115.5686876923077,0.0,0.0
20260316,/pt-br/franquias/nacoes-shopping,nacoesshopping.com.br,referral,13.0,13.0,0.6153846153846154,73.66922953846154,0.0,0.0
20260317,/pt-br/nossos-shoppings,google,organic,13.0,12.0,0.15384615384615385,400.5897303846154,0.0,0.0
20260322,/pt-br,google,organic,13.0,13.0,0.23076923076923078,355.05614876923084,0.0,0.0
20260322,/pt-br/franquias/balneario-shopping,balneariocamboriushopping.com.br,referral,13.0,13.0,0.5384615384615384,409.93781930769234,2.0,0.0
20260323,/pt-br/balneario-shopping/aniversario,sfmc,email,13.0,12.0,0.46153846153846156,161.15884653846157,0.0,0.0
20260325,/pt-br/app-ajfans,(direct),(none),13.0,13.0,0.46153846153846156,47.79759938461538,0.0,0.0
20260325,/pt-br/garten-shopping/ajfans,ig,paid,13.0,13.0,1.0,0.0,0.0,0.0
20260327,/pt-br/franquias/neumarkt-shopping,ig,paid,13.0,12.0,1.0,0.0,0.0,0.0
20260329,/pt-br/franquias/balneario-shopping,balneariocamboriushopping.com.br,referral,13.0,13.0,0.6923076923076923,52.270938384615384,0.0,0.0
20260329,/pt-br/nacoes-shopping/ajfans,fb,paid,13.0,13.0,1.0,0.0,0.0,0.0
20260331,/pt-br/nacoes-shopping/ajfans,nacoesshopping.com.br,referral,13.0,13.0,0.8461538461538461,117.80248938461538,0.0,0.0
20260401,/pt-br,(direct),(none),13.0,13.0,0.7692307692307693,7.509336153846154,0.0,0.0
20260403,/pt-br,google,organic,13.0,13.0,0.23076923076923078,138.76746015384617,0.0,0.0
20260403,/pt-br/franquias/balneario-shopping,balneariocamboriushopping.com.br,referral,13.0,13.0,0.6153846153846154,42.18504961538462,2.0,0.0
20260403,/pt-br/franquias/nacoes-shopping,ig,paid,13.0,13.0,0.9230769230769231,1.8118791538461538,0.0,0.0
20260403,/pt-br/franquias/neumarkt-shopping,fb,paid,13.0,13.0,1.0,0.0,0.0,0.0
20260404,/pt-br/franquias/balneario-shopping,balneariocamboriushopping.com.br,referral,13.0,12.0,0.6153846153846154,37.65377361538462,0.0,0.0
20260404,/pt-br/franquias/continente-shopping,continenteshopping.com.br,referral,13.0,13.0,0.9230769230769231,6.089857461538462,0.0,0.0
20260404,/pt-br/nacoes-shopping/ajfans,nacoesshopping.com.br,referral,13.0,13.0,0.5384615384615384,32.58568646153846,0.0,0.0
20260406,/pt-br/franquias/continente-shopping,continenteshopping.com.br,referral,13.0,13.0,0.6923076923076923,14.182116923076924,1.0,0.0
20260406,/pt-br/franquias/garten-shopping,fb,paid,13.0,13.0,1.0,0.0,0.0,0.0
20260409,/pt-br/garten-shopping/ajfans,ig,paid,13.0,13.0,1.0,0.0,0.0,0.0
20260410,/pt-br/franquias/norte-shopping,ig,paid,13.0,13.0,1.0,0.0,0.0,0.0
20260412,/pt-br/franquias/neumarkt-shopping,fb,paid,13.0,12.0,0.9230769230769231,1.5713043846153847,0.0,0.0
20260412,/pt-br/nacoes-shopping/ajfans,nacoesshopping.com.br,referral,13.0,12.0,0.6153846153846154,31.164101076923075,0.0,0.0
20260415,/pt-br/franquias/balneario-shopping,balneariocamboriushopping.com.br,referral,13.0,12.0,0.8461538461538461,3.133397230769231,0.0,0.0
20260415,/pt-br/franquias/neumarkt-shopping,fb,paid,13.0,13.0,0.9230769230769231,16.000016692307693,0.0,0.0
20260417,/pt-br/franquias/balneario-shopping,balneariocamboriushopping.com.br,referral,13.0,12.0,0.6153846153846154,41.06570146153846,0.0,0.0
20260417,/pt-br/franquias/nacoes-shopping,nacoesshopping.com.br,referral,13.0,13.0,0.6153846153846154,9.144265923076924,1.0,0.0
20260417,/pt-br/nossos-shoppings,google,organic,13.0,13.0,0.46153846153846156,107.25181107692308,0.0,0.0
20260419,/pt-br/balneario-shopping/ajfans,balneariocamboriushopping.com.br,referral,13.0,12.0,0.46153846153846156,128.92084092307692,0.0,0.0
20260421,/pt-br/franquias/continente-shopping,continenteshopping.com.br,referral,13.0,13.0,0.6923076923076923,159.45851415384615,1.0,0.0
20260423,/pt-br/franquias/balneario-shopping,balneariocamboriushopping.com.br,referral,13.0,12.0,0.5384615384615384,225.5570993076923,0.0,0.0
20260423,/pt-br/franquias/neumarkt-shopping,fb,paid,13.0,13.0,0.9230769230769231,0.16593338461538462,0.0,0.0
20250425,/pt-br,(direct),(none),12.0,11.0,0.3333333333333333,101.85972199999999,0.0,0.0
20250425,/pt-br/franquias/norte-shopping,google,cpc,12.0,12.0,0.25,129.29879083333333,0.0,0.0
20250427,/pt-br/franquias/garten-shopping,google,cpc,12.0,12.0,0.3333333333333333,144.38381116666667,0.0,0.0
20250502,/pt-br,(direct),(none),12.0,12.0,0.6666666666666666,246.29811158333337,0.0,0.0
20250507,/pt-br/app-ajfans,google,organic,12.0,12.0,0.08333333333333333,255.78400091666666,0.0,0.0
